,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
119,Fabinho\Fabinho,br BRA,DF,Liverpool,25,1993,12,11,1006,1,1,0,0,5,0,0.09,0.09,0.18,0.09,0.18,0.1,0.1,0.9,0.01,0.08,0.10,0.01,0.10,Matches
120,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Norwich City,30,1988,1,1,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
121,Kiko Femenía\Kiko-Femenia,es ESP,FWMF,Watford,28,1991,17,15,1346,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.2,0.01,0.08,0.08,0.01,0.08,Matches
122,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,30,1989,16,13,1193,2,1,0,0,4,0,0.15,0.08,0.23,0.15,0.23,1.2,1.2,0.2,0.09,0.02,0.11,0.09,0.11,Matches
123,Fernandinho\Fernandinho,br BRA,MF,Manchester City,34,1985,18,17,1547,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.03,0.01,0.04,0.03,0.04,Matches
124,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,27,1991,21,19,1720,7,4,0,0,0,0,0.37,0.21,0.58,0.37,0.58,7.8,7.8,3.7,0.41,0.19,0.60,0.41,0.60,Matches
125,John Fleck\John-Fleck,sco SCO,FWMF,Sheffield Utd,27,1991,19,19,1649,4,2,0,0,5,0,0.22,0.11,0.33,0.22,0.33,3.1,3.1,2.5,0.17,0.13,0.30,0.17,0.30,Matches
126,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,19,2000,12,2,259,0,1,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.4,0.4,0.5,0.12,0.17,0.29,0.12,0.29,Matches
127,Pablo Fornals\Pablo-Fornals,es ESP,MF,West Ham,23,1996,20,12,1113,1,3,0,0,1,0,0.08,0.24,0.32,0.08,0.32,1.6,1.6,1.4,0.13,0.11,0.25,0.13,0.25,Matches
128,Ben Foster\Ben-Foster,eng ENG,GK,Watford,36,1983,22,22,1980,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.00,0.00,0.00,0.00,0.00,Matches
129,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,DF,Watford,26,1993,3,1,58,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
130,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,21,1998,4,1,65,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
131,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,34,1985,10,6,548,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
132,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Bournemouth,25,1994,21,15,1509,1,3,0,0,2,0,0.06,0.18,0.24,0.06,0.24,2.1,2.1,2.8,0.12,0.17,0.29,0.12,0.29,Matches
133,Fred\Fred,br BRA,FWMF,Manchester Utd,26,1993,18,15,1408,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,1.9,0.07,0.12,0.20,0.07,0.20,Matches
134,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,26,1992,18,17,1538,0,2,0,0,5,0,0.00,0.12,0.12,0.00,0.12,0.0,0.0,1.4,0.00,0.08,0.08,0.00,0.08,Matches
135,Luke Freeman\Luke-Freeman,eng ENG,FWMF,Sheffield Utd,27,1992,9,3,322,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.08,0.09,0.01,0.09,Matches
136,Christian Fuchs\Christian-Fuchs,at AUT,DFMF,Leicester City,33,1986,6,5,454,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.01,0.04,0.03,0.04,Matches
137,Eric García\Eric-Garcia,es ESP,DF,Manchester City,18,2001,5,2,257,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
138,James Garner\James-Garner,eng ENG,MF,Manchester Utd,18,2001,1,0,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
139,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,28,1990,9,2,179,0,1,0,0,0,0,0.00,0.50,0.50,0.00,0.50,0.8,0.8,0.2,0.38,0.09,0.47,0.38,0.47,Matches
140,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,27,1992,16,15,1432,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.00,0.03,0.03,0.00,0.03,Matches
141,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,DF,Everton,23,1995,2,1,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
142,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,28,1990,22,22,1980,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
143,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Aston Villa,24,1995,19,16,1321,4,4,1,1,3,0,0.27,0.27,0.55,0.20,0.48,5.0,4.2,2.1,0.34,0.14,0.48,0.29,0.43,Matches
144,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MF,Wolves,19,2000,3,1,120,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.06,0.07,0.13,0.06,0.13,Matches
145,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,18,2001,2,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.57,0.57,0.00,0.57,Matches
146,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,32,1986,5,2,191,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,0.28,0.25,0.53,0.28,0.53,Matches
147,Ben Godfrey\Ben-Godfrey,eng ENG,MF,Norwich City,21,1998,17,17,1490,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.02,0.00,0.02,0.02,0.02,Matches
148,André Gomes\Andre-Gomes,pt POR,MF,Everton,26,1993,8,7,585,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.03,0.06,0.09,0.03,0.09,Matches
149,Angel Gomes\Angel-Gomes,eng ENG,MF,Manchester Utd,18,2000,2,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.73,0.73,0.00,0.73,Matches
150,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,22,1997,12,7,646,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
151,Dan Gosling\Dan-Gosling,eng ENG,DFMF,Bournemouth,29,1990,9,6,523,2,0,0,0,1,0,0.34,0.00,0.34,0.34,0.34,1.1,1.1,0.1,0.19,0.02,0.21,0.19,0.21,Matches
152,Andre Gray\Andre-Gray,eng ENG,FW,Watford,28,1991,18,7,701,2,0,0,0,1,0,0.26,0.00,0.26,0.26,0.26,2.8,2.8,1.7,0.36,0.21,0.57,0.36,0.57,Matches
153,Demarai Gray\Demarai-Gray,eng ENG,MF,Leicester City,23,1996,14,2,411,1,1,0,1,1,0,0.22,0.22,0.44,0.22,0.44,1.9,1.1,0.7,0.41,0.15,0.57,0.25,0.40,Matches
154,Jack Grealish\Jack-Grealish,eng ENG,MF,Aston Villa,23,1995,20,20,1794,6,5,0,1,6,0,0.30,0.25,0.55,0.30,0.55,4.8,4.0,3.2,0.24,0.16,0.40,0.20,0.36,Matches
155,Mason Greenwood\Mason-Greenwood,eng ENG,MF,Manchester Utd,17,2001,17,2,415,4,0,0,0,0,0,0.87,0.00,0.87,0.87,0.87,1.7,1.7,0.2,0.36,0.04,0.41,0.36,0.41,Matches
156,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,Bournemouth,22,1997,9,4,407,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.15,0.03,0.18,0.15,0.18,Matches
157,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,28,1991,19,15,1272,1,4,0,0,2,0,0.07,0.28,0.35,0.07,0.35,1.2,1.2,4.3,0.09,0.30,0.39,0.09,0.39,Matches
158,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,32,1987,20,20,1800,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
159,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,20,1999,19,16,1458,0,1,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.6,0.6,1.1,0.03,0.07,0.10,0.03,0.10,Matches
160,Frederic Guilbert\Frederic-Guilbert,fr FRA,DF,Aston Villa,24,1994,17,15,1360,0,2,0,0,5,0,0.00,0.13,0.13,0.00,0.13,0.2,0.2,1.2,0.01,0.08,0.09,0.01,0.09,Matches
161,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,28,1990,20,13,1218,2,1,1,1,7,0,0.15,0.07,0.22,0.07,0.15,2.6,1.9,2.0,0.20,0.15,0.35,0.14,0.29,Matches
162,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,23,1996,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
163,Sébastien Haller\Sebastien-Haller,fr FRA,FW,West Ham,25,1994,20,18,1583,6,1,0,0,1,0,0.34,0.06,0.40,0.34,0.40,5.2,5.2,0.9,0.29,0.05,0.35,0.29,0.35,Matches
164,Grant Hanley\Grant-Hanley,sco SCO,DF,Norwich City,27,1991,8,8,710,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.05,0.00,0.05,0.05,0.05,Matches
165,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,24,1995,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.00,0.03,0.03,0.03,Matches
166,Isaac Hayden\Isaac-Hayden,eng ENG,DF,Newcastle Utd,24,1995,18,18,1546,0,1,0,0,3,1,0.00,0.06,0.06,0.00,0.06,0.4,0.4,1.3,0.02,0.07,0.10,0.02,0.10,Matches
167,Tom Heaton\Tom-Heaton,eng ENG,GK,Aston Villa,33,1986,20,20,1795,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
168,Dean Henderson\Dean-Henderson,eng ENG,GK,Sheffield Utd,22,1997,21,21,1890,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
169,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,29,1990,20,17,1443,1,2,0,0,1,0,0.06,0.12,0.19,0.06,0.19,0.5,0.5,2.1,0.03,0.13,0.16,0.03,0.16,Matches
170,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Burnley,27,1992,17,15,1306,2,1,0,0,5,0,0.14,0.07,0.21,0.14,0.21,1.1,1.1,0.5,0.07,0.04,0.11,0.07,0.11,Matches
171,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,32,1987,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
172,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,31,1988,2,1,107,1,0,0,0,0,0,0.84,0.00,0.84,0.84,0.84,0.7,0.7,0.0,0.62,0.00,0.62,0.62,0.62,Matches
173,Onel Hernández\Onel-Hernandez,cu CUB,FW,Norwich City,26,1993,15,7,745,1,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,1.1,1.1,0.6,0.13,0.07,0.21,0.13,0.21,Matches
174,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,27,1992,17,16,1388,5,7,0,0,0,2,0.32,0.45,0.78,0.32,0.78,4.1,4.1,4.3,0.27,0.28,0.54,0.27,0.54,Matches
175,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,23,1995,1,1,77,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
176,José Holebas\Jose-Holebas,gr GRE,DFMF,Watford,35,1984,12,11,1006,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,0.04,0.07,0.10,0.04,0.10,Matches
177,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,22,1996,15,13,1187,0,2,0,0,2,0,0.00,0.15,0.15,0.00,0.15,1.6,1.6,0.1,0.12,0.01,0.13,0.12,0.13,Matches
178,Nathan Holland\Nathan-Holland,eng ENG,FW,West Ham,21,1998,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.11,0.00,0.11,0.11,0.11,Matches
179,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,28,1991,15,10,846,3,2,0,0,2,0,0.32,0.21,0.53,0.32,0.53,0.9,0.9,2.5,0.10,0.26,0.36,0.10,0.36,Matches
180,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,MF,Chelsea,18,2000,14,4,500,1,3,0,0,1,0,0.18,0.54,0.72,0.18,0.72,1.8,1.8,1.4,0.33,0.26,0.58,0.33,0.58,Matches
181,Will Hughes\Will-Hughes,eng ENG,MF,Watford,24,1995,17,14,1162,1,1,0,0,3,0,0.08,0.08,0.15,0.08,0.15,2.1,2.1,0.6,0.16,0.05,0.21,0.16,0.21,Matches
182,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,23,1995,21,20,1817,0,1,0,0,5,0,0.00,0.05,0.05,0.00,0.05,1.6,1.6,1.5,0.08,0.07,0.15,0.08,0.15,Matches
183,Jordon Ibe\Jordon-Ibe,eng ENG,FWMF,Bournemouth,23,1995,2,0,48,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
184,Adam Idah\Adam-Idah,ie IRL,FW,Norwich City,18,2001,2,1,65,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
185,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,22,1996,6,4,316,3,2,0,0,1,0,0.85,0.57,1.42,0.85,1.42,1.8,1.8,1.7,0.52,0.48,1.00,0.52,1.00,Matches
186,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,27,1992,22,18,1537,14,1,0,0,2,0,0.82,0.06,0.88,0.82,0.88,10.5,10.5,1.2,0.61,0.07,0.68,0.61,0.68,Matches
187,Alex Iwobi\Alex-Iwobi,ng NGA,FW,Everton,23,1996,16,11,1045,1,0,0,0,0,0,0.09,0.00,0.09,0.09,0.09,2.0,2.0,1.8,0.17,0.15,0.33,0.17,0.33,Matches
188,Phil Jagielka\Phil-Jagielka,eng ENG,DFMF,Sheffield Utd,36,1982,4,1,128,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
189,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,25,1993,4,2,190,2,0,0,0,0,0,0.95,0.00,0.95,0.95,0.95,0.3,0.3,0.0,0.14,0.01,0.16,0.14,0.16,Matches
190,Daniel James\Daniel-James,wal WAL,MF,Manchester Utd,21,1997,21,19,1668,3,6,0,0,3,0,0.16,0.32,0.49,0.16,0.49,2.5,2.5,3.8,0.14,0.21,0.34,0.14,0.34,Matches
191,Reece James\Reece-James,eng ENG,,Chelsea,19,1999,11,6,600,0,2,0,0,1,0,0.00,0.30,0.30,0.00,0.30,0.4,0.4,1.3,0.07,0.19,0.25,0.07,0.25,Matches
192,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,30,1989,8,7,608,0,1,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.4,0.05,0.06,0.10,0.05,0.10,Matches
193,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,22,1997,18,11,1090,9,3,0,0,1,0,0.74,0.25,0.99,0.74,0.99,10.5,10.5,0.8,0.87,0.07,0.94,0.87,0.94,Matches
194,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,28,1991,22,21,1853,8,6,2,2,2,0,0.39,0.29,0.68,0.29,0.58,8.3,6.8,4.6,0.41,0.22,0.63,0.33,0.55,Matches
195,Joelinton\Joelinton,br BRA,FW,Newcastle Utd,22,1996,22,21,1692,1,2,0,0,4,0,0.05,0.11,0.16,0.05,0.16,3.2,3.2,2.1,0.17,0.11,0.28,0.17,0.28,Matches
196,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,18,2001,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.31,0.00,0.31,0.31,0.31,Matches
197,Phil Jones\Phil-Jones,eng ENG,DFMF,Manchester Utd,27,1992,1,1,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
198,Jorginho\Jorginho,it ITA,MF,Chelsea,27,1991,20,17,1517,3,2,2,2,8,0,0.18,0.12,0.30,0.06,0.18,2.7,1.2,1.7,0.16,0.10,0.26,0.07,0.17,Matches
199,Jota\Jota,es ESP,MF,Aston Villa,28,1991,8,4,313,0,1,0,0,0,0,0.00,0.29,0.29,0.00,0.29,0.1,0.1,0.6,0.04,0.18,0.21,0.04,0.21,Matches
200,Diogo Jota\Diogo-Jota,pt POR,MF,Wolves,22,1996,19,16,1395,3,0,0,0,3,0,0.19,0.00,0.19,0.19,0.19,5.5,5.5,1.9,0.36,0.12,0.48,0.36,0.48,Matches
201,James Justin\James-Justin,eng ENG,MF,Leicester City,21,1998,3,1,110,0,1,0,0,0,0,0.00,0.82,0.82,0.00,0.82,0.0,0.0,0.3,0.00,0.21,0.21,0.00,0.21,Matches
202,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,28,1991,13,13,1124,0,1,0,0,3,2,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.3,0.03,0.03,0.06,0.03,0.06,Matches
203,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,26,1993,20,20,1780,11,2,2,2,2,0,0.56,0.10,0.66,0.46,0.56,6.9,5.4,1.8,0.35,0.09,0.44,0.27,0.36,Matches
204,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,28,1991,14,12,1124,3,0,0,0,3,0,0.24,0.00,0.24,0.24,0.24,1.3,1.3,1.8,0.10,0.14,0.25,0.10,0.25,Matches
205,Moise Kean\Moise-Kean,it ITA,FW,Everton,19,2000,16,3,457,0,1,0,0,0,0,0.00,0.20,0.20,0.00,0.20,2.3,2.3,0.5,0.45,0.10,0.55,0.45,0.55,Matches
206,Michael Keane\Michael-Keane,eng ENG,DF,Everton,26,1993,18,16,1459,1,0,0,0,0,0,0.06,0.00,0.06,0.06,0.06,1.4,1.4,0.2,0.09,0.01,0.10,0.09,0.10,Matches
207,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,24,1995,5,2,197,1,1,0,0,0,0,0.46,0.46,0.91,0.46,0.91,0.6,0.6,0.7,0.28,0.34,0.62,0.28,0.62,Matches
208,Martin Kelly\Martin-Kelly,eng ENG,DFMF,Crystal Palace,29,1990,17,15,1398,0,1,0,0,0,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.9,0.01,0.06,0.06,0.01,0.06,Matches
209,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,22,1997,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
210,Joshua King\Joshua-King,no NOR,FW,Bournemouth,27,1992,16,15,1311,3,2,1,1,0,0,0.21,0.14,0.34,0.14,0.27,3.9,3.2,1.9,0.27,0.13,0.40,0.22,0.35,Matches
211,Jonathan Kodjia\Jonathan-Kodjia,ci CIV,FW,Aston Villa,29,1989,6,0,111,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
212,Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Arsenal,26,1993,16,12,1089,0,2,0,0,3,0,0.00,0.17,0.17,0.00,0.17,0.7,0.7,1.0,0.06,0.08,0.14,0.06,0.14,Matches
213,Ezri Konsa\Ezri-Konsa,eng ENG,FW,Aston Villa,21,1998,10,9,825,0,1,0,0,0,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,0.1,0.03,0.01,0.03,0.03,0.03,Matches
214,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DFMF,Crystal Palace,29,1989,20,18,1556,1,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,1.4,1.4,0.7,0.08,0.04,0.12,0.08,0.12,Matches
215,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,25,1994,20,14,1331,1,3,0,0,6,0,0.07,0.20,0.27,0.07,0.27,0.6,0.6,1.5,0.04,0.10,0.14,0.04,0.14,Matches
216,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,24,1994,9,5,464,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.05,0.00,0.05,0.05,0.05,Matches
217,Tim Krul\Tim-Krul,nl NED,GK,Norwich City,31,1988,20,20,1800,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
218,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,28,1991,15,12,1029,5,2,0,0,5,0,0.44,0.17,0.61,0.44,0.61,4.5,4.5,1.6,0.39,0.14,0.53,0.39,0.53,Matches
219,Adam Lallana\Adam-Lallana,eng ENG,FWMF,Liverpool,31,1988,11,3,312,1,1,0,0,1,0,0.29,0.29,0.58,0.29,0.58,1.0,1.0,0.4,0.29,0.10,0.39,0.29,0.39,Matches
220,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,27,1992,12,7,659,2,1,0,0,2,0,0.27,0.14,0.41,0.27,0.41,1.1,1.1,1.5,0.15,0.20,0.35,0.15,0.35,Matches
221,Tariq Lamptey\Tariq-Lamptey,eng ENG,MF,Chelsea,18,2000,1,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.39,0.39,0.00,0.39,Matches
222,Henri Lansbury\Henri-Lansbury,eng ENG,MF,Aston Villa,28,1990,9,2,189,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.05,0.03,0.08,0.05,0.08,Matches
223,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,26,1993,15,9,940,0,2,0,0,0,0,0.00,0.19,0.19,0.00,0.19,1.6,1.6,1.8,0.15,0.17,0.32,0.15,0.32,Matches
224,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,25,1994,4,4,307,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
225,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,25,1993,12,12,1002,1,0,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.3,0.3,0.1,0.02,0.01,0.04,0.02,0.04,Matches
226,Moritz Leitner\Moritz-Leitner,de GER,MF,Norwich City,26,1992,9,7,685,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.03,0.04,0.07,0.03,0.07,Matches
227,Florian Lejeune\Florian-Lejeune,fr FRA,DFMF,Newcastle Utd,28,1991,5,4,421,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.02,0.03,0.02,0.03,Matches
228,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,32,1987,13,4,476,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
229,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,27,1992,22,22,1980,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
230,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,24,1994,19,17,1557,0,1,0,0,8,0,0.00,0.06,0.06,0.00,0.06,0.4,0.4,0.8,0.03,0.04,0.07,0.03,0.07,Matches
231,Jamal Lewis\Jamal-Lewis,nir NIR,,Norwich City,21,1998,15,13,1165,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,Matches
232,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,25,1994,21,21,1890,1,0,0,0,3,0,0.05,0.00,0.05,0.05,0.05,0.3,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches
233,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,26,1992,18,9,868,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.7,1.7,0.9,0.17,0.09,0.26,0.17,0.26,Matches
234,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,32,1986,7,7,548,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
235,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,23,1996,12,2,354,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.17,0.06,0.24,0.17,0.24,Matches
236,Jürgen Locadia\Jurgen-Locadia,nl NED,FW,Brighton,25,1993,2,1,86,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.40,0.00,0.40,0.40,0.40,Matches
237,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,28,1990,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
238,Shane Long\Shane-Long,ie IRL,FW,Southampton,32,1987,12,6,604,0,2,0,0,0,0,0.00,0.30,0.30,0.00,0.30,2.9,2.9,0.4,0.43,0.07,0.50,0.43,0.50,Matches
