id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,bonus,bonus_week1,bonus_week2,bonus_week3,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xG_points,xG_week1,xG_week2,xG_week3,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints_next10,yellow_cards,gameweek 13 prediction
114,,,0,,,,0,,,,0,,,,0,,,,168399,,,0,0,0,0,0.0,424,43,,,0,1,-0.5,-0.5,0,Will,0.0,,,,,,3,3.1045210361480717,2.6367204189300537,3.308392286300659,,,2.5673952102661133,4.023514270782471,3.651815176010132,3.873612642288208,2.644325494766236,2.9384355545043945,0,0,,,,0.0,435,54,False,0.0,428,54,0,,,45,0,0,,0,,168399.jpg,0.0,0,0,Norris,0.1,False,,a,5,90,Burnley,0.0,386,40,0,442,54,2003,166,,,,,0.0,7.093351576063369,0.0,Norris,,,,,,,,,,,,,,,,,,,,31.92008209228516,0,3.1713500022888184
115,5.248705857667905,1.749568619222635,0,0.0,0.0,0.0,0,0.0,0.0,0.0,20,,,0.4487058576679051,0,0.0,0.0,0.0,172782,2.0,,0,0,0,0,31.9,106,66,1.0,,0,3,0.8,0.8,1,Josh,1.3,,,,,3.0,3,2.040498971939087,1.8743163347244265,2.207327365875244,,,1.779142141342163,2.5150763988494877,2.302939891815185,2.4248108863830566,1.7815494537353516,1.9794098138809204,3,0,0.0,0.0,0.0,8.2,150,74,False,26.4,189,73,191,,,45,0,0,,0,,172782.jpg,1.3,0,0,Brownhill,3.4,False,,a,5,90,Burnley,23.0,129,72,4,16794,1952,50099,7070,0.3887930264939189,,,0.8247545565356732,0.3,4.629246844185723,0.9,Brownhill,0.1,0.3,0.0,0.1,0.0,0.1,0.2,0.06666666666666667,1.2,3.0,1.5,0.5,0.0,0.0,0.1,1.72313016014843,1.0,2.3497870683678643,1.72313016014843,20.831610798835754,1,1.9265395402908323
116,,,0,,,,0,,,,0,0.0,0.0,,0,,,,217401,,,0,0,0,0,0.0,440,176,,,0,3,0.0,0.0,0,Josh,0.0,,,,,,3,2.2371973991394043,2.136439085006714,2.427321195602417,,,1.978489875793457,3.0575830936431885,2.67063307762146,2.967317819595337,1.980897307395935,2.266817331314087,0,0,,,,0.0,451,175,False,0.0,444,170,0,Transferred to Barnsley,2021-07-31T16:20:53.282166Z,45,0,0,,0,,217401.jpg,0.0,0,0,Benson,0.0,False,,u,5,90,Burnley,0.0,405,159,0,0,0,140,6,,,,,0.0,5.299096504847209,0.0,Benson,,,,,,,,,,,,,,,,,,,,23.84593427181244,0,2.1232380867004395
117,,,0,,,,0,,,,0,0.0,0.0,,0,,,,220037,,,0,0,0,0,0.0,441,45,,,0,1,0.0,0.0,0,Bailey,0.0,,,,,,3,3.1045210361480717,2.6367204189300537,3.308392286300659,,,2.5673952102661133,4.023514270782471,3.651815176010132,3.873612642288208,2.644325494766236,2.9384355545043945,0,0,,,,0.0,452,56,False,0.0,445,56,0,Joined Sheffield Wednesday on a season-long loan,2021-07-27T22:30:10.385580Z,45,0,0,,0,,220037.jpg,0.0,0,0,Peacock-Farrell,0.0,False,,u,5,90,Burnley,0.0,406,43,0,0,0,206,15,,,,,0.0,7.093351576063369,0.0,Peacock-Farrell,,,,,,,,,,,,,,,,,,,,31.92008209228516,0,3.1713500022888184
118,9.448705857667903,3.149568619222635,0,0.0,0.0,0.0,1,0.0,0.0,1.0,51,,,0.4487058576679051,0,0.0,0.0,0.0,433154,3.0,,0,0,-1,1,72.6,32,21,4.0,,0,3,1.8,1.8,3,Dwight,2.3,,,,,3.0,3,3.4744038581848145,2.9339964389801025,3.5637896060943604,,,2.8939919471740723,3.803002119064331,3.719843626022339,3.678218364715576,2.8540258407592773,3.091384172439575,5,0,0.0,0.0,0.0,17.7,53,32,False,71.2,57,26,258,,,59,0,0,,0,,433154.jpg,2.3,0,0,McNeil,0.2,False,,a,5,90,Burnley,33.0,102,55,7,3919,403,8562,724,0.5338251896987516,,,1.296656880452866,0.4,5.652084108126365,1.2,McNeil,0.5,1.5,0.1,0.1,0.3,0.1,0.6,0.19999999999999998,1.2,3.0,1.5,0.5,0.0,0.1,0.0,4.123130160148429,2.601194211912202,2.8497870683678643,4.123130160148429,33.34729623794556,0,3.3346402645111084
451,,,0,,,,0,,,,0,,,,0,,,,432830,,,0,0,0,0,0.0,464,177,,,0,2,-0.5,-0.5,0,Nathan,0.0,,,,,,3,2.657939910888672,2.270228624343872,2.8977034091949463,,,1.925525784492493,3.716010570526123,3.3290605545043945,3.566108465194702,1.9279330968856807,2.3060643672943115,0,0,,,,0.0,475,177,False,0.0,470,178,0,,,45,0,0,,0,,432830.jpg,0.0,0,0,Collins,0.1,False,,a,5,90,Burnley,0.0,431,167,0,458,74,2162,172,,,,,0.0,5.998044066958958,0.0,Collins,,,,,,,,,,,,,,,,,,,,26.991198301315308,0,2.3946235179901123
480,,,0,,,,0,,,,0,,,,0,,,,20066,,,0,0,0,0,0.0,392,26,,,0,1,-0.5,-0.5,0,Wayne,0.0,,,,,,3,3.1045210361480717,2.6367204189300537,3.308392286300659,,,2.5673952102661133,4.023514270782471,3.651815176010132,3.873612642288208,2.644325494766236,2.9384355545043945,0,0,,,,0.0,411,43,False,0.0,402,43,0,,,45,0,0,,0,,20066.jpg,0.0,0,0,Hennessey,0.2,False,,a,5,90,Burnley,0.0,349,23,0,1053,126,3488,294,,,,,0.0,7.093351576063369,0.0,Hennessey,,,,,,,,,,,,,,,,,,,,31.92008209228516,0,3.1713500022888184
533,,,0,,,,0,,,,0,,,,0,,,,461096,,,0,0,0,0,0.0,470,57,,,0,4,-0.5,-0.5,0,Lewis,0.0,,,,,,3,2.348238945007324,2.20168399810791,2.5880022048950195,,,1.978489875793457,3.218264579772949,2.8313145637512207,3.0683629512786865,1.980897307395935,2.266817331314087,0,0,,,,0.0,481,58,False,0.0,476,55,0,,,45,0,0,,0,,461096.jpg,0.0,0,0,Richardson,0.7,False,,a,5,90,Burnley,0.0,438,52,0,43286,3704,16195,2565,,,,,0.0,5.492522531085545,0.0,Richardson,,,,,,,,,,,,,,,,,,,,24.71635138988495,0,2.23427963256836
534,,,0,,,,0,,,,0,,,,0,,,,461102,,,0,0,0,0,0.0,360,132,,,0,2,-0.5,-0.5,0,Bobby,0.0,,,,,,3,2.657939910888672,2.270228624343872,2.8977034091949463,,,1.925525784492493,3.716010570526123,3.3290605545043945,3.566108465194702,1.9279330968856807,2.3060643672943115,0,0,,,,0.0,381,133,False,0.0,371,131,0,,,40,0,0,,0,,461102.jpg,0.0,0,0,Thomas,0.2,False,,a,5,90,Burnley,0.0,308,107,0,9366,1196,3586,599,,,,,0.0,6.747799575328827,0.0,Thomas,,,,,,,,,,,,,,,,,,,,26.991198301315308,0,2.3946235179901123
565,,,0,,,,0,,,,0,,,,0,,,,461567,,,0,0,0,0,0.0,361,133,,,0,2,-0.5,-0.5,0,Owen,0.0,,,,,,3,2.657939910888672,2.270228624343872,2.8977034091949463,,,1.925525784492493,3.716010570526123,3.3290605545043945,3.566108465194702,1.9279330968856807,2.3060643672943115,0,0,,,,0.0,382,134,False,0.0,372,132,0,,,40,0,0,,0,,461567.jpg,0.0,0,0,Dodgson,0.0,False,,a,5,90,Burnley,0.0,309,108,0,815,169,164,72,,,,,0.0,6.747799575328827,0.0,Dodgson,,,,,,,,,,,,,,,,,,,,26.991198301315308,0,2.3946235179901123
575,0.149568619222635,0.149568619222635,0,,,,0,,,,-2,,,0.149568619222635,0,,,,17349,,,0,0,0,0,0.5,297,151,,,0,3,1.0,1.0,0,Aaron,0.0,,,,,1.0,3,1.9103058576583865,1.7005165815353394,2.100430488586426,,,1.5929416418075562,2.658864974975586,2.234555721282959,2.5685994625091557,1.5953490734100342,1.831722617149353,1,0,,,,0.5,319,150,False,4.6,288,130,27,,,50,0,0,,0,,17349.jpg,0.0,0,0,Lennon,0.0,False,,a,5,90,Burnley,0.0,477,192,0,29,29,1,1,0.029913723844527,,,0.06688911997651872,0.0,3.997926664352417,0.0,Lennon,0.0,0.0,,,,0.0,0.0,0.0,,,1.5,0.0,,,,,,,,19.989633321762085,1,1.79634690284729
119,9.994453004376956,3.3314843347923184,0,0.0,0.0,0.0,0,0.0,0.0,0.0,66,,,3.9944530043769553,2,1.0,1.0,0.0,41328,,,0,0,0,0,18.1,158,41,,,0,2,5.2,4.7,2,César,4.7,,,,,3.0,3,4.096574783325195,4.088015079498291,4.098807334899902,,,3.945715188980103,3.802395820617676,3.3013265132904053,3.703526973724365,3.85398268699646,4.179299354553223,1,0,0.0,0.0,0.0,9.8,126,38,False,68.0,63,17,246,,,60,0,0,,0,,41328.jpg,4.7,0,0,Azpilicueta,4.1,False,,a,6,8,Chelsea,12.0,175,44,14,40517,7074,55939,5603,0.5552473891320531,,,1.3600727843861038,0.8,6.497119506200154,2.3,Azpilicueta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.7,0.0,0.0,0.0,0.0,2.268822050958999,4.963272882726871,4.963272882726871,2.268822050958999,38.98271703720093,0,3.913073301315308
120,,,0,,,,0,,,,0,0.0,0.0,,0,,,,44346,,,0,0,0,0,0.0,570,76,,,0,4,0.0,0.0,0,Olivier,0.0,,,,,,3,2.952686548233032,2.944126605987549,3.0227038860321045,,,2.6978700160980225,2.552265167236328,2.185974359512329,2.759706735610962,2.5541422367095947,3.0354108810424805,0,0,,,,0.0,571,77,False,0.0,570,77,0,Transferred to AC Milan,2021-07-18T11:00:04.218580Z,65,0,0,,0,,44346.jpg,0.0,0,0,Giroud,0.0,False,,u,6,8,Chelsea,0.0,567,74,0,0,0,792,48,,,,,0.0,4.190993015582745,0.0,Giroud,,,,,,,,,,,,,,,,,,,,27.24145460128784,0,2.5365681648254395
121,2.3314843347923184,2.3314843347923184,0,,,0.0,0,,,0.0,9,,,1.3314843347923184,0,,,0.0,51090,,,0,0,-1,1,0.0,530,193,,,0,2,0.8,0.3,1,Thiago,0.3,,,,,1.0,3,3.081874370574951,3.073314428329468,3.1518921852111816,,,2.810542583465576,2.4184553623199463,2.013594388961792,2.4571475982666016,2.607174634933472,3.1645987033843994,0,0,,,0.0,3.1,258,92,False,30.8,182,75,45,,,54,0,0,,0,,51090.jpg,1.0,0,0,Emiliano da Silva,2.2,False,,a,6,8,Chelsea,0.0,517,191,1,9748,1855,98757,6685,0.43175635829487374,,,1.0033111111771251,0.1,5.079228701414885,0.2,Thiago Silva,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.7,0.0,,,0.0,1.0,,,1.0,27.42783498764038,0,2.649240732192993
122,15.394453004376956,5.131484334792319,0,0.0,0.0,0.0,3,3.0,0.0,0.0,83,,,3.9944530043769553,2,1.0,1.0,0.0,82263,6.0,,1,-1,2,-2,105.1,12,3,2.0,,1,2,8.2,7.7,2,Marcos,7.7,,,,,3.0,3,4.900557994842529,4.809273719787598,4.967922210693359,,,4.484615802764893,4.405828475952148,3.559211254119873,4.45495080947876,4.11379861831665,4.900557994842529,1,1,1.0,0.0,0.0,24.5,22,2,True,99.6,12,2,265,,,57,0,0,,0,,82263.jpg,7.7,0,0,Alonso,10.5,False,,a,6,8,Chelsea,39.0,88,18,23,531905,107462,87592,11481,0.9002604096126875,,,2.149342268965374,1.4,7.881172581722861,4.0,Alonso,0.6,1.7999999999999998,0.2,0.3,0.0999999999999999,0.1,0.7,0.2333333333333333,0.3,0.3,2.7,0.6000000000000001,0.1,0.0,0.0,2.5688220509589987,9.16327288272687,5.863272882726871,2.5688220509589987,44.92268371582031,0,4.325966835021973
123,7.298613251094239,2.43287108369808,0,0.0,0.0,0.0,0,0.0,0.0,0.0,41,,,0.9986132510942388,2,1.0,1.0,0.0,85955,,,0,0,0,0,38.2,90,57,,,0,3,3.2,2.7,2,Jorge Luiz,2.7,,,,,3.0,3,3.000338077545166,2.926288604736328,3.0623326301574707,,,2.85564398765564,2.627337455749512,2.418989658355713,2.8436830043792725,2.6598799228668213,3.01757287979126,1,0,0.0,0.0,0.0,8.7,141,72,False,46.0,133,48,266,,,60,0,0,1.0,0,,85955.jpg,2.7,0,0,Frello Filho,4.7,False,,a,6,8,Chelsea,2.0,263,138,8,68493,8009,125819,14033,0.40547851394968,,,0.9932154608387069,0.4,4.685738563537597,1.3,Jorginho,0.1,0.3,0.0,0.1,0.0,0.0,0.1,0.03333333333333333,0.3,0.3,2.7,0.0,0.0,0.0,0.0,2.0672055127397497,2.7408182206817178,3.040818220681718,2.0672055127397497,28.114431381225582,0,2.7023651599884038
124,,,0,,,,0,,,,0,,,,0,,,,88894,,,0,0,-1,1,0.0,533,216,,,0,3,0.5,0.0,0,Ross,0.0,,,,,,3,2.815566062927246,2.7415168285369877,2.820094108581543,,,2.49526047706604,2.415144681930542,2.1912081241607666,2.733628034591675,2.417021989822388,2.832801103591919,0,0,,,,0.0,538,215,False,0.0,532,212,0,,,54,0,0,,0,,88894.jpg,0.0,0,0,Barkley,0.1,False,,a,6,8,Chelsea,0.0,521,211,0,1066,96,4689,452,,,,,0.0,4.7892017276198775,0.0,Barkley,,,,,,,,,,,,,,,,,,,,25.86168932914734,0,2.3994479179382324
125,8.569613251094239,2.856537750364746,1,1.0,0.0,0.0,0,0.0,0.0,0.0,36,,,0.9986132510942388,2,1.0,1.0,0.0,91651,,,0,0,0,0,44.5,73,45,,,0,3,3.8,3.3,1,Mateo,3.3,,,,,3.0,3,3.1989896297454834,3.1249403953552246,3.260984420776367,,,3.1026391983032227,2.879849672317505,2.540350437164306,2.916700839996338,2.906874895095825,3.216224670410156,0,0,0.0,0.0,0.0,10.8,106,58,False,37.4,167,60,206,,,50,0,0,,0,,91651.jpg,3.3,0,0,Kovacic,1.0,False,,a,6,8,Chelsea,26.0,121,67,10,58037,4396,28496,4379,0.5713075500729492,,,1.2774825180219793,0.7,6.0193828582763675,2.0,Kovacic,0.1,0.3,0.1,0.0,0.0,0.3,0.4,0.13333333333333333,0.3,0.3,2.7,1.5,0.0,0.1,0.1999999999999999,2.0,3.811818220681718,3.2408182206817178,2.0,30.09691429138184,0,2.9493601322174072
126,,,0,,,,0,,,,0,0.0,0.0,,0,,,,94245,,,0,0,0,0,0.0,548,72,,,0,4,0.0,0.0,0,Michy,0.0,,,,,,3,2.952686548233032,2.944126605987549,3.0227038860321045,,,2.6978700160980225,2.552265167236328,2.185974359512329,2.759706735610962,2.5541422367095947,3.0354108810424805,0,0,,,,0.0,554,73,False,0.0,549,70,0,Joined Besiktas on a season-long loan - Expected back 01 Jul,2021-08-18T17:00:13.253920Z,55,0,0,,0,,94245.jpg,0.0,0,0,Batshuayi,0.1,False,,u,6,8,Chelsea,0.0,540,68,0,1384,0,10457,621,,,,,0.0,4.952991745688698,0.0,Batshuayi,,,,,,,,,,,,,,,,,,,,27.24145460128784,0,2.5365681648254395
127,8.994453004376956,2.9981510014589854,0,0.0,0.0,0.0,0,0.0,0.0,0.0,53,,,3.9944530043769553,2,1.0,1.0,0.0,102380,,,0,0,0,0,8.4,222,70,,,0,2,4.8,4.3,1,Antonio,4.3,,,,,3.0,3,3.98919415473938,3.980634450912476,3.991426706314087,,,3.70829176902771,3.602217197418213,3.0624945163726807,3.492967367172241,3.616558790206909,4.071918487548828,1,0,0.0,0.0,0.0,5.2,211,74,False,40.6,156,66,270,,,55,0,0,,0,,102380.jpg,4.3,0,0,Rüdiger,7.7,False,,a,6,8,Chelsea,2.0,259,85,13,108354,19877,103269,12388,0.5451183639016337,,,1.2784158825066931,0.8,6.762064153497869,2.4,Rüdiger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.7,0.0,0.0,0.0,0.0,1.2688220509589991,4.963272882726871,4.963272882726871,1.2688220509589991,37.19135284423828,1,3.675649404525757
129,,,0,,,,0,,,,0,,,,0,,,,109745,,,0,0,-1,1,0.0,491,52,,,0,1,0.5,0.0,0,Kepa,0.0,,,,,,3,3.705683708190918,3.6764817237854,3.755059480667114,,,3.3917956352233887,3.4011905193328857,2.8704991340637207,3.324063301086426,3.2839601039886475,3.7525155544281006,0,0,,,,0.0,501,62,False,0.0,496,62,0,,,49,0,0,,0,,109745.jpg,0.0,0,0,Arrizabalaga,0.3,False,,a,6,8,Chelsea,0.0,463,50,0,1665,165,8553,900,,,,,0.0,7.010839228727379,0.0,Arrizabalaga,,,,,,,,,,,,,,,,,,,,34.35311222076416,0,3.1918630599975586
130,2.965742167396159,1.4828710836980794,0,,0.0,0.0,0,,0.0,0.0,16,75.0,100.0,0.6657421673961592,0,,0.0,0.0,116594,,,0,0,-1,1,12.1,198,109,,,0,3,0.9,0.7,1,N'Golo,0.7,,,,,2.0,3,2.8373639583587646,2.763314723968506,2.8418922424316406,,,2.445087432861328,2.3053314685821533,2.106210231781006,2.697800397872925,2.307208776473999,2.854598999023437,1,0,,0.0,0.0,3.0,259,117,False,16.2,224,92,63,Ankle injury - 75% chance of playing,2021-08-28T23:00:11.366702Z,49,0,0,,0,,116594.jpg,1.0,0,0,Kanté,3.4,False,,d,6,8,Chelsea,2.0,251,131,2,39579,5017,143464,15072,0.3026267517751182,,,0.6698928715554444,0.1,5.205731245936179,0.4,Kanté,0.1,0.3,,0.0,0.1,0.0,0.1,0.05,,0.3,2.7,0.0,,0.0,0.0,1.3,,1.0,1.3,25.50808310508728,0,2.3492748737335205
131,1.8328710836980795,1.8328710836980795,0,,0.0,,0,,0.0,,2,100.0,100.0,0.3328710836980796,0,,0.0,0.0,124183,4.0,,0,0,-1,1,6.3,231,124,6.0,,0,3,0.8,0.3,0,Hakim,0.3,,,,,1.0,3,2.11173415184021,2.037684917449951,2.116262435913086,,,1.9629565477371216,1.823201060295105,1.7308977842330933,2.1017885208129883,1.82507848739624,2.128969192504883,0,0,,0.0,,1.8,289,137,False,0.0,575,236,8,,2021-08-12T06:30:05.630938Z,74,0,0,,0,,124183.jpg,1.0,0,0,Ziyech,0.3,False,,a,6,8,Chelsea,12.0,177,97,1,5476,753,24310,1736,0.24768528158082154,,,0.6737768105738756,0.0,2.662934805895831,0.1,Ziyech,0.0,0.0,,0.0,,0.1,0.1,0.1,,0.3,2.7,0.5,,0.1,,,,1.5,,19.70571756362915,0,1.867144465446472
132,,,0,,,,0,,,,0,100.0,75.0,,0,,,,126187,,,0,0,-1,1,0.0,537,217,,,0,3,0.5,0.0,0,Ruben,0.0,,,,,,3,2.815566062927246,2.7415168285369877,2.820094108581543,,,2.49526047706604,2.415144681930542,2.1912081241607666,2.733628034591675,2.417021989822388,2.832801103591919,0,0,,,,0.0,542,216,False,0.0,537,214,0,,2021-08-17T07:00:07.292415Z,54,0,0,,0,,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,,a,6,8,Chelsea,0.0,525,212,0,163,26,3348,144,,,,,0.0,4.7892017276198775,0.0,Loftus-Cheek,,,,,,,,,,,,,,,,,,,,25.86168932914734,0,2.3994479179382324
133,10.994453004376956,3.664817668125652,0,0.0,0.0,0.0,1,1.0,0.0,0.0,71,,,3.9944530043769553,2,1.0,1.0,0.0,135363,,,0,0,0,0,3.4,242,75,,,0,2,5.5,5.0,2,Andreas,5.0,,,,,3.0,3,4.548757553100586,4.504305362701416,4.367924213409424,,,3.936204195022583,4.005420684814453,3.2829272747039795,4.022793769836426,3.9184823036193848,4.595589637756348,1,0,0.0,0.0,0.0,5.7,204,68,False,53.6,100,35,270,,,50,0,0,,0,,135363.jpg,5.0,0,0,Christensen,2.0,False,,a,6,8,Chelsea,0.0,490,181,15,86539,25675,28626,4547,0.7329635336251303,,,1.6389562862142444,1.0,8.231995630264283,3.0,Christensen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.7,0.0,0.0,0.0,0.0,2.268822050958999,5.963272882726871,4.963272882726871,2.268822050958999,41.15997815132141,0,3.977573156356812
134,3.4,1.7,0,0.0,0.0,,0,0.0,0.0,,8,,,0.0,1,1.0,0.0,0.0,165153,,,0,0,-2,2,12.8,186,27,,,0,4,1.5,1.0,0,Timo,1.0,,,,,2.0,3,2.600919723510742,2.59235954284668,2.6709370613098145,,,2.4552900791168213,2.25004506111145,1.8857691287994385,2.3503143787384038,2.251922130584717,2.6836438179016118,0,0,0.0,0.0,,4.0,237,32,False,1.2,321,40,91,,,88,0,0,3.0,0,,165153.jpg,1.5,0,0,Werner,2.3,False,,a,6,8,Chelsea,26.0,125,29,3,20802,945,226400,16565,0.19318181818181815,,,0.5730698830937557,0.1,2.731271494518627,0.3,Werner,0.0,0.0,0.0,0.0,,0.1,0.1,0.05,0.3,0.3,2.7,0.4,0.1,0.0,,,2.4,1.0,,24.03518915176392,0,2.2939882278442383
135,,,0,,,,0,,,,0,,,,0,,,,172850,3.0,,0,0,-2,2,0.0,556,197,,,0,2,0.5,0.0,0,Benjamin,0.0,,,,,,3,3.450432062149048,3.4418721199035645,3.5204498767852783,,,3.007571220397949,2.712609052658081,2.133009910583496,2.7989540100097656,2.863843441009521,3.533156394958496,0,0,,,,0.0,561,197,False,0.0,558,197,0,,,58,0,0,,0,,172850.jpg,0.0,0,0,Chilwell,6.3,False,,a,6,8,Chelsea,0.0,553,197,0,15753,1771,483539,37155,,,,,0.0,5.22554611337596,0.0,Chilwell,,,,,,,,,,,,,,,,,,,,30.308167457580566,0,2.846269369125366
136,,,0,,,,0,,,,0,0.0,0.0,,0,,,,173879,,,0,0,0,0,0.0,571,77,,,0,4,0.0,0.0,0,Tammy,0.0,,,,,,3,2.952686548233032,2.944126605987549,3.0227038860321045,,,2.6978700160980225,2.552265167236328,2.185974359512329,2.759706735610962,2.5541422367095947,3.0354108810424805,0,0,,,,0.0,572,78,False,0.0,571,78,0,Joined AS Roma on 17 August,2021-08-17T11:30:11.736405Z,65,0,0,,0,,173879.jpg,0.0,0,0,Abraham,0.2,False,,u,6,8,Chelsea,0.0,568,75,0,2438,0,35219,1447,,,,,0.0,4.190993015582745,0.0,Abraham,,,,,,,,,,,,,,,,,,,,27.24145460128784,0,2.5365681648254395
137,4.33287108369808,4.33287108369808,0,0.0,,,0,0.0,,,21,0.0,0.0,0.3328710836980796,1,1.0,0.0,0.0,176413,,,0,0,-1,1,3.4,243,132,,,0,3,0.0,0.0,0,Christian,2.7,,,,,1.0,3,4.991273403167725,4.881331920623779,4.686100482940674,,,3.72531008720398,3.5351901054382324,3.053430318832397,4.340959072113037,3.654909610748291,4.972616195678711,0,1,1.0,,,8.2,152,75,False,36.8,169,62,81,Illness - Expected back 11 Sep,2021-08-20T14:00:06.094777Z,79,0,0,,0,,176413.jpg,8.0,0,0,Pulisic,0.9,False,,i,6,8,Chelsea,42.0,81,45,8,31224,103,92683,7180,0.5484646941389975,,,1.541566350717404,0.3,5.250805812545969,1.0,Pulisic,0.0,0.0,0.0,,,0.4,0.4,0.4,0.3,0.3,2.7,2.0,0.4,,,,4.740818220681718,,,41.48136591911316,0,3.640244722366333
138,15.240613251094238,5.080204417031413,2,1.0,1.0,0.0,0,0.0,0.0,0.0,54,,,0.9986132510942388,2,1.0,1.0,0.0,184341,1.0,,0,0,0,0,90.1,20,13,1.0,,0,3,5.2,4.7,2,Mason,4.7,,,,,3.0,3,5.3509521484375,5.259667873382568,4.915751934051514,,,4.294778347015381,4.335343360900879,3.790933132171631,4.6386399269104,4.043313026428223,5.3509521484375,1,0,0.0,0.0,0.0,21.4,40,23,False,52.4,105,42,261,,,75,0,0,2.0,0,,184341.jpg,4.7,0,0,Mount,18.0,False,,a,6,8,Chelsea,71.0,45,26,14,162377,18187,371886,41614,0.6773605889375217,,,1.8550283706303246,0.6,6.1647751490275065,1.9,Mount,0.9,2.7,0.0,0.8,0.0999999999999999,0.8,1.7000000000000002,0.5666666666666668,0.3,0.3,2.7,4.0,0.2,0.3,0.3,3.8672055127397496,4.511818220681718,7.4118182206817185,3.8672055127397496,46.2358136177063,0,4.255481719970703
139,,,0,,,,0,,,,0,,,,0,,,,199598,,,0,0,0,0,0.0,430,167,,,0,2,0.5,0.0,0,Ethan,0.0,,,,,,3,3.450432062149048,3.4418721199035645,3.5204498767852783,,,3.007571220397949,2.712609052658081,2.133009910583496,2.7989540100097656,2.863843441009521,3.533156394958496,0,0,,,,0.0,441,167,False,0.0,434,168,0,,,45,0,0,,0,,199598.jpg,0.0,0,0,Ampadu,0.1,False,,a,6,8,Chelsea,0.0,394,156,0,1238,153,3000,343,,,,,0.0,6.735148323906793,0.0,Ampadu,,,,,,,,,,,,,,,,,,,,30.308167457580566,0,2.846269369125366
140,,,0,,,,0,,,,0,,,,0,,,,209046,5.0,,0,0,-1,1,0.0,541,219,,,0,3,0.5,0.0,0,Callum,0.0,,,,,,3,2.815566062927246,2.7415168285369877,2.820094108581543,,,2.49526047706604,2.415144681930542,2.1912081241607666,2.733628034591675,2.417021989822388,2.832801103591919,0,0,,,,0.0,547,219,False,0.0,542,217,0,,,54,0,0,,0,,209046.jpg,0.0,0,0,Hudson-Odoi,0.1,False,,a,6,8,Chelsea,0.0,531,215,0,1768,117,8431,656,,,,,0.0,4.7892017276198775,0.0,Hudson-Odoi,,,,,,,,,,,,,,,,,,,,25.86168932914734,0,2.3994479179382324
141,8.99861325109424,2.9995377503647465,0,0.0,0.0,0.0,1,0.0,0.0,1.0,22,,,0.9986132510942388,1,0.0,1.0,0.0,219847,,,0,0,-2,2,7.8,227,121,3.0,,0,3,4.2,3.7,7,Kai,3.7,,,,,3.0,3,4.312248706817627,4.238199710845947,3.8116300106048575,,,3.278420925140381,3.169885635375977,2.899138927459717,3.479152202606201,3.196910858154297,4.329483985900879,1,1,0.0,0.0,1.0,16.8,59,36,False,44.2,138,50,142,,,83,0,0,,0,,219847.jpg,3.7,0,0,Havertz,6.2,False,,a,6,8,Chelsea,117.0,18,10,11,41996,13785,472989,12217,0.3613900904053911,,,1.0411547525602038,0.4,4.324677938438323,1.3,Havertz,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.19999999999999998,0.3,0.3,2.7,3.0,0.0,0.5,0.0999999999999999,2.5,1.0,5.240818220681718,2.5,35.894826889038086,0,3.179755926132202
