id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints_next10,yellow_cards,gameweek 16 prediction
1,5.918556952956327,1.9728523176521089,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,,,,48,,,1.9185569529563269,0,0.0,0.0,0.0,0.0,0.0,0.0,80201,,,0,0,-2,2,0.0,541,55,,,0,1,0.5,0.5,0,Bernd,0.0,1.799901046595447,1.799901046595447,1.799901046595447,1.6547879838251456,3.0,6,3.91676926612854,4.23435640335083,3.578401803970337,4.103363513946533,3.639503002166748,3.64246129989624,,,,,,4.152636528015137,4.1627702713012695,4.10766077041626,9,0,0.0,0.0,0.0,,,,7.9,270,19,False,79.0,146,19,270,,,48,0,0,,0,,80201.jpg,1.3,0,9,Leno,1.3,False,,a,1,3,Arsenal,0.0,521,52,4,51860,1246,133868,7314,0.411010899510856,0.3749793847073848,0.3447474966302387,0.9004797641703395,0.0,8.239841361840567,0.8,Leno,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,0.0,0.0,0.0,0.0,,,,,2.09012717213605,2.220092880225629,1.0894830874246624,,,,39.55123853683472,0,4.013315677642822
2,,,0,,,,,,,0,,,,,,,0,0.0,0.0,,0,,,,,,,115918,,,0,0,0,0,0.0,400,18,,,0,1,0.0,0.0,0,Rúnar Alex,0.0,,,,,,6,3.2538299560546875,3.545321226119995,2.763468742370605,3.6152377128601074,2.602980136871338,2.5673952102661133,,,,,,3.393606662750244,3.0839672088623047,3.2656946182250977,0,0,,,,,,,0.0,419,37,False,0.0,412,37,0,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,0,0,,0,,115918.jpg,0.0,0,0,Rúnarsson,1.0,False,,u,1,3,Arsenal,0.0,351,14,0,19017,0,48967,2296,,,,,0.0,7.815712869167328,0.0,Rúnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.26285147666931,0,3.1713500022888184
3,,,0,,,,,,,0,,,,,,,0,0.0,0.0,,0,,,,,,,47431,,,0,0,-2,2,0.0,604,246,,,0,3,0.0,0.0,0,Willian,0.0,,,,,,6,2.415421962738037,2.543098211288452,1.980932593345642,2.7920801639556885,2.0424485206604004,1.978489875793457,,,,,,2.453064441680908,2.3370554447174072,2.279263496398926,0,0,,,,,,,0.0,605,246,False,0.0,605,246,0,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,0,0,,0,,47431.jpg,0.0,0,0,Borges Da Silva,0.1,False,,u,1,3,Arsenal,0.0,603,246,0,914,0,19387,219,,,,,0.0,3.6390437966301334,0.0,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.92597591876984,0,2.104121208190918
4,19.9,3.98,0,,0.0,0.0,0.0,0.0,0.0,4,,0.0,0.0,3.0,0.0,1.0,69,100.0,100.0,0.0,2,,0.0,0.0,1.0,1.0,0.0,54694,,,0,0,-1,1,65.9,104,17,,,0,4,6.5,6.5,7,Pierre-Emerick,6.0,3.98,3.98,3.98,3.98,5.0,6,4.204326629638672,4.366366863250732,3.507564783096313,4.463622093200684,3.507564783096313,3.507564783096313,,,,,,3.8650505542755127,3.8650505542755127,3.8650505542755127,5,2,,0.0,0.0,1.0,0.0,1.0,36.7,39,13,False,86.8,125,13,357,,2021-08-13T14:30:14.477664Z,99,0,0,1.0,0,,54694.jpg,4.0,0,0,Aubameyang,2.1,False,,a,1,3,Arsenal,215.0,17,9,20,187618,21726,249330,8252,0.402020202020202,0.402020202020202,0.402020202020202,1.264927035065819,0.6,3.939227937447904,2.0,Aubameyang,0.5,1.5,,0.0,0.0,0.1,0.4,0.0,1.6,2.1,0.42000000000000004,,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,6.4,,0.0,0.0,1.3,0.0999999999999998,0.2000000000000001,3.8000000000000007,,1.0,1.0,10.5,3.6,3.8000000000000007,38.99835658073425,0,3.8461949825286874
5,3.2185569529563267,1.072852317652109,0,,0.0,0.0,0.0,,,0,,0.0,0.0,0.0,,,21,,,1.9185569529563269,0,,0.0,0.0,0.0,0.0,0.0,58822,,,0,0,-2,2,36.1,171,42,5.0,,0,2,0.8,0.8,0,Cédric,0.3,0.5365253225500971,0.5365253225500971,0.5365253225500971,0.5365253225500971,3.0,6,1.9819082021713257,2.3884377479553223,1.5262863636016846,2.217425346374512,1.537365198135376,1.523843765258789,,,,,,2.28541898727417,2.229050636291504,2.181255340576172,7,0,,0.0,0.0,0.0,,,6.8,286,98,False,30.8,272,107,188,,,43,0,0,,0,,58822.jpg,0.3,0,0,Soares,0.2,False,,a,1,3,Arsenal,1.0,328,112,1,9319,280,17194,762,0.24950053898886257,0.12477333082560399,0.12477333082560399,0.5173753294366205,0.1,4.587848075600559,0.2,Cédric,0.1,0.3,,0.1,0.0,0.0,,,0.0,0.1,0.03333333333333333,,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,0.0,,0.0,0.0,0.0,,,,,1.5200928802256288,-0.9105169125753376,1.0,,,19.7277467250824,1,1.8567551374435425
6,1.0,1.0,0,,,0.0,,,,0,,,0.0,,,,-1,100.0,100.0,0.0,0,,,0.0,0.0,0.0,0.0,59966,,,0,0,-1,1,0.3,372,54,3.0,,0,4,0.5,0.5,0,Alexandre,0.0,1.0,1.0,1.0,1.0,1.0,6,1.6316510438919067,1.8482176065444944,1.3997933864593506,2.045668363571167,1.4108721017837524,1.3973506689071655,,,,,,1.7967472076416016,1.740378737449646,1.692583441734314,1,0,,,0.0,,,,0.1,402,56,False,1.0,391,52,31,,2021-08-13T14:30:14.582063Z,84,0,0,2.0,0,,59966.jpg,1.0,0,0,Lacazette,1.0,False,,a,1,3,Arsenal,0.0,610,85,1,20645,772,142183,2913,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.3450327796711771,0.0,1.9619885087013245,0.1,Lacazette,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,0.0,,,0.0,,,,,,,1.0,,,,16.480703473091125,0,1.517440915107727
7,5.439518984318776,1.359879746079694,0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,,,0.0,35,0.0,100.0,0.6395189843187756,0,0.0,0.0,0.0,0.0,0.0,0.0,84450,,,0,0,-1,1,53.2,127,78,4.0,,0,3,0.0,1.2,2,Granit,0.7,1.3651065241971247,1.3651065241971247,1.3651065241971247,0.7959647679181622,4.0,6,1.8910802602767944,2.1176438331604004,1.607425570487976,2.1265974044799805,1.6185041666030884,1.6049827337265017,,,,,,2.0661730766296387,2.0098047256469727,1.9520126581192017,10,0,0.0,0.0,0.0,,,0.0,10.4,227,108,False,42.2,247,98,295,Knee injury - Expected back 01 Jan,2021-09-26T22:30:11.256623Z,49,0,0,,0,,84450.jpg,1.0,1,0,Xhaka,0.4,False,,i,1,3,Arsenal,9.0,266,143,4,16296,418,67896,2171,0.2775264787917743,0.27859316820349483,0.1624417893710535,0.6143310487918949,0.1,3.8308356489453996,0.8,Xhaka,0.1,0.3,0.1,0.0,0.0,,,0.0,0.1,0.2,0.05,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,0.5,0.1,0.0,0.0,,,0.0,2.3328710836980795,3.0725317930340124,2.055023220056407,-2.0,,,2.3328710836980795,18.77109467983246,0,1.7768702507019043
8,4.379037968637551,2.1895189843187755,0,0.0,0.0,,,,,0,0.0,0.0,,,,,35,,,1.2790379686375513,0,0.0,0.0,0.0,0.0,0.0,0.0,92371,,,0,0,-2,2,12.3,270,84,,,0,2,0.5,0.5,0,Pablo,0.0,2.205110026180839,2.205110026180839,2.205110026180839,0.5200928802256288,2.0,6,2.606120347976685,2.8469326496124268,2.009721279144287,3.1722984313964844,2.0207998752593994,2.0072784423828125,,,,,,2.574948072433472,2.536829710006714,2.489034414291382,4,0,0.0,0.0,,,,,7.9,267,90,False,55.4,201,82,180,,,43,0,0,,0,,92371.jpg,0.5,0,0,Marí,0.1,False,,a,1,3,Arsenal,11.0,249,70,1,4569,87,10387,424,0.5091904614694827,0.5128162851583347,0.12095183261061136,1.0558798141935806,0.0,5.709364081538001,0.2,Marí,0.1,0.3,0.0,0.1,,,,,0.3,0.4,0.2,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.7999999999999998,0.3,0.0,,,,,,3.89012717213605,0.5200928802256288,,,,,24.550265550613403,1,2.286302328109741
9,,,0,,,,,,,0,,,,,,,0,0.0,0.0,,0,,,,,,,98745,,,0,0,-2,2,0.0,543,198,,,0,2,0.0,0.0,0,Héctor,0.0,,,,,,6,2.6977500915527344,3.005392551422119,1.927968382835388,3.0744082927703857,2.0276126861572266,1.925525784492493,,,,,,2.8638103008270264,2.7478015422821045,2.7000060081481934,0,0,,,,,,,0.0,552,198,False,0.0,549,198,0,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,0,0,,0,,98745.jpg,0.0,0,0,Bellerín,0.3,False,,u,1,3,Arsenal,0.0,524,195,0,3737,0,65015,1094,,,,,0.0,5.280371308326721,0.0,Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.34578227996826,0,2.375506639480591
10,3.179037968637552,1.5895189843187758,0,0.0,,0.0,,,,0,0.0,,0.0,,,,27,,,1.2790379686375513,0,0.0,0.0,0.0,0.0,0.0,0.0,101184,,,0,0,-2,2,17.2,239,72,,,0,2,0.5,0.5,0,Calum,0.0,1.5398051297803566,1.5398051297803566,1.5398051297803566,0.0894830874246624,2.0,6,2.423145055770874,2.7422940731048584,1.8184627294540403,2.6586623191833496,1.8295414447784424,1.8160200119018557,,,,,,2.577594757080078,2.521226406097412,2.47343111038208,7,0,0.0,,0.0,,,,7.5,274,94,False,45.4,234,93,170,,,43,0,0,,0,,101184.jpg,0.5,0,0,Chambers,0.2,False,,a,1,3,Arsenal,12.0,247,68,1,7384,198,22771,895,0.3696555777485525,0.3580942162279899,0.02081002033131684,0.7665341208913334,0.0,5.365346503812214,0.2,Chambers,0.1,0.3,0.1,,0.0,,,,0.1,0.2,0.1,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,0.6000000000000001,0.1,,0.0,,,,,2.9901271721360505,,0.0894830874246624,,,,23.07098996639252,0,2.2106120586395264
11,-0.3604810156812243,-0.3604810156812243,0,,,0.0,,,,0,,,0.0,,,,3,100.0,100.0,0.6395189843187756,0,,,0.0,0.0,0.0,0.0,111457,,,0,0,-2,2,0.0,433,168,,,0,2,0.5,0.5,0,Sead,0.0,-0.9105169125753376,-0.9105169125753376,-0.9105169125753376,-0.9105169125753376,1.0,6,1.9836565256118772,2.390186309814453,1.5866435766220093,2.3603146076202397,1.5977222919464111,1.5842008590698242,,,,,,2.287167549133301,2.2307991981506348,2.1830039024353027,5,0,,,0.0,,,,0.4,383,133,False,4.0,361,132,90,,2021-09-09T11:30:14.107791Z,43,0,0,,0,,111457.jpg,-1.0,0,0,Kolasinac,0.1,False,,a,1,3,Arsenal,0.0,388,147,-1,2381,133,7448,301,-0.08383279434447077,-0.2117481192035669,-0.2117481192035669,0.17383938234097018,0.0,4.665627507276313,-0.2,Kolasinac,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,0.0,,,0.0,,,,,,,-0.9105169125753376,,,,20.062198281288147,1,1.8585034608840945
12,1.159879746079694,1.159879746079694,0,,,0.0,,,,0,,,0.0,,,,2,100.0,100.0,0.1598797460796939,0,,,0.0,0.0,0.0,0.0,153256,,,0,0,0,0,0.3,365,177,,,0,3,0.5,0.5,0,Mohamed Naser,0.0,1.0,1.0,1.0,1.0,1.0,6,1.6248395442962646,1.8514028787612915,1.3997933864593506,2.038856744766236,1.4108721017837524,1.3973506689071655,,,,,,1.7999322414398191,1.7435637712478638,1.685771942138672,2,0,,,0.0,,,,0.4,384,175,False,3.4,369,167,45,,2021-09-03T11:30:15.140806Z,45,0,0,,0,,153256.jpg,1.0,0,0,El Sayed Elneny,0.4,False,,a,1,3,Arsenal,0.0,447,174,1,15435,947,42591,1429,0.2577510546843764,0.2222222222222222,0.2222222222222222,0.5467725558759217,0.0,3.658447265625,0.2,Elneny,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,0.0,,,0.0,,,,,,,1.0,,,,16.4630126953125,0,1.510629415512085
13,6.239518984318776,1.559879746079694,0,,,0.0,0.0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,18,,,0.6395189843187756,1,,,0.0,1.0,0.0,0.0,154043,,,0,0,-2,2,27.9,197,115,,,0,3,2.2,2.2,1,Ainsley,1.7,1.5241463259478525,1.5241463259478525,1.5241463259478525,1.5241463259478525,4.0,6,2.1503329277038574,2.2133820056915283,1.7083854675292969,2.352177858352661,1.7194640636444092,1.7059426307678225,,,,,,2.1002306938171387,2.0438623428344727,2.009365558624268,1,0,,,0.0,0.0,0.0,0.0,5.7,299,135,False,20.6,299,123,118,,,53,0,0,,0,,154043.jpg,1.5,0,0,Maitland-Niles,0.1,False,,a,1,3,Arsenal,8.0,276,148,6,1460,130,4856,255,0.2943169332225838,0.2875747784807269,0.2875747784807269,0.6775684637453239,0.3,3.75453717303726,1.1,Maitland-Niles,0.2,0.6000000000000001,,,0.0,0.2,0.0,0.0,0.0,0.2,0.05,,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,0.0,,,0.0,0.0,0.0,0.0,1.0,,,1.0,3.09658530379141,1.0,1.0,19.899047017097477,0,1.895903468132019
14,1.879037968637552,0.9395189843187756,0,,0.0,0.0,,,,0,,0.0,0.0,,,,25,100.0,100.0,1.2790379686375513,0,,0.0,0.0,0.0,0.0,0.0,156074,,,0,0,-2,2,0.5,351,122,,,0,2,0.5,0.5,0,Rob,0.0,0.4547879838251456,0.4547879838251456,0.4547879838251456,0.4547879838251456,2.0,6,2.1353235244750977,2.541853189468384,1.6797019243240356,2.370840787887573,1.6907806396484375,1.6772592067718506,,,,,,2.4388344287872314,2.382466077804565,2.3346707820892334,7,0,,0.0,0.0,,,,7.4,276,95,False,67.4,174,69,180,,2021-09-11T17:30:15.865590Z,43,0,0,,0,,156074.jpg,0.0,0,0,Holding,0.7,False,,a,1,3,Arsenal,6.0,282,85,0,18733,321,118847,2985,0.21849278705087805,0.10576464740119666,0.10576464740119666,0.45307628648056547,0.0,4.944628310758015,0.0,Holding,0.0,0.0,,0.0,0.0,,,,0.1,0.1,0.05,,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,0.6000000000000001,,0.1,0.0,,,,,,0.8200928802256289,0.0894830874246624,,,,21.26190173625946,1,2.010171175003052
15,5.779639238239081,1.9265464127463603,0,,,,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,22,100.0,100.0,0.4796392382390817,1,,,,0.0,1.0,0.0,167199,,,0,0,0,0,38.6,162,98,,,0,3,2.2,2.2,2,Thomas,1.7,1.978021765203427,1.978021765203427,1.978021765203427,1.978021765203427,3.0,6,2.3232452869415283,2.430574893951416,1.8776865005493164,2.525089979171753,1.9392023086547847,1.8752436637878416,,,,,,2.340541124343872,2.224532127380371,2.190035820007324,1,0,,,,0.0,0.0,0.0,10.5,226,107,False,34.6,266,108,192,,2021-08-04T10:30:07.806099Z,50,0,0,,0,,167199.jpg,1.7,0,0,Partey,0.2,False,,a,1,3,Arsenal,32.0,183,98,5,13402,2305,8038,1197,0.38530928254927205,0.3956043530406854,0.3956043530406854,0.8615777481418457,0.3,4.348209047317505,1.0,Partey,0.1,0.3,,,,0.0,0.0,0.1,0.2,0.30000000000000004,0.10000000000000002,,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.0,,,,0.1,0.0,0.1,3.13287108369808,,,,0.5,2.3011942119122017,3.13287108369808,21.741045236587524,1,2.0148935317993164
16,16.437113905912653,2.739518984318776,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,100,100.0,100.0,3.8371139059126538,2,0.0,0.0,0.0,1.0,1.0,0.0,192895,2.0,,0,0,-1,1,146.0,27,6,,,0,2,5.5,5.5,2,Kieran,5.0,3.087050922898852,3.087050922898852,3.087050922898852,2.8064356730514115,6.0,6,2.7938952445983887,3.1373114585876465,2.311081886291504,2.975816011428833,2.283199548721313,2.219655513763428,,,,,,2.981134414672852,2.962884426116944,2.9742772579193115,10,0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,62,8,False,82.8,134,53,502,,2021-08-22T23:00:07.798838Z,49,0,0,,0,,192895.jpg,2.8,0,0,Tierney,6.4,False,,a,1,3,Arsenal,69.0,94,15,17,291911,32923,387802,13780,0.5590855070038319,0.6300103924283371,0.5727419740921248,1.2375885262454906,1.0,5.581375725415287,3.5,Tierney,0.8,2.4000000000000004,0.6,0.0,0.0999999999999999,0.1,0.0,0.0,0.2,1.0,0.16666666666666666,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.2000000000000002,0.1,0.0,0.0,0.1,0.0,0.0,3.331484334792319,4.4901271721360505,1.2200928802256288,0.3894830874246623,5.88634121516564,3.204776847648807,3.331484334792319,27.348741054534912,0,2.7094852924346924
17,21.01051898431877,5.252629746079694,1,0.0,0.0,,1.0,0.0,,0,0.0,0.0,,0.0,0.0,,42,100.0,100.0,0.6395189843187756,2,0.0,0.0,0.0,1.0,1.0,0.0,195735,1.0,,0,0,-3,3,164.5,19,12,1.0,,0,3,3.5,3.5,0,Nicolas,3.0,5.374083632198508,5.374083632198508,5.374083632198508,5.707934245253338,4.0,6,4.191192626953125,4.436609745025635,3.4817757606506348,4.45048713684082,3.29948091506958,3.29948091506958,,,,,,3.787043809890747,3.604749202728272,3.787043809890747,4,0,0.0,0.0,,0.0,0.0,,41.8,31,20,False,61.6,190,72,360,,2021-08-28T18:30:11.395641Z,72,0,0,3.0,0,,195735.jpg,3.2,0,0,Pépé,1.3,False,,a,1,3,Arsenal,191.0,24,13,13,72173,3682,243037,12703,0.7295319091777352,0.746400504472015,0.7927686451740747,1.9575395288119426,0.4,5.296554664770762,1.8,Pépé,0.7,2.1,0.2,0.0,,0.3,0.1999999999999999,,1.9,2.5999999999999996,0.6499999999999999,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,9.5,0.3,0.0,,1.2,0.3999999999999999,,,4.372531793034012,2.055023220056407,,10.167585303791409,4.901194211912202,,38.13519358634949,0,3.7973296642303462
18,,,0,,,,,,,0,,,,,,,0,0.0,0.0,,0,,,,,,,198849,,,0,0,0,0,0.0,489,194,,,0,3,0.0,0.0,0,Lucas,0.0,,,,,,6,2.415421962738037,2.543098211288452,1.980932593345642,2.7920801639556885,2.0424485206604004,1.978489875793457,,,,,,2.453064441680908,2.3370554447174072,2.279263496398926,0,0,,,,,,,0.0,500,191,False,0.0,495,188,0,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,0,0,,0,,198849.jpg,0.0,0,0,Torreira,0.2,False,,u,1,3,Arsenal,0.0,461,182,0,6292,0,29028,634,,,,,0.0,5.0946613152821865,0.0,Torreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.92597591876984,0,2.104121208190918
20,,,0,,,,,,,0,,,,,,,0,100.0,100.0,,0,,,,,,,205533,,,0,0,-1,1,0.0,586,78,,,0,4,0.5,0.5,0,Edward,0.0,,,,,,6,2.526463747024536,2.6441431045532227,1.980932593345642,2.9031219482421875,2.08057713508606,1.978489875793457,,,,,,2.5541090965271,2.4381003379821777,2.3903050422668457,0,0,,,,,,,0.0,589,78,False,0.0,589,78,0,,2021-08-08T18:00:05.173437Z,54,0,0,,0,,205533.jpg,0.0,0,0,Nketiah,0.1,False,,a,1,3,Arsenal,0.0,580,76,0,5500,566,8166,526,,,,,0.0,4.391001043496307,0.0,Nketiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.711405634880062,0,2.215162754058838
21,22.030278476478166,3.671713079413028,1,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2.0,80,100.0,100.0,0.9592784764781634,1,0.0,0.0,0.0,0.0,1.0,0.0,209289,,,0,0,-2,2,96.1,63,41,,,1,3,5.8,5.8,12,Emile,5.3,3.6758318467594777,3.6758318467594777,3.6758318467594777,3.6164918575045695,6.0,6,3.5779104232788086,3.802372694015503,3.1576764583587646,3.946258306503296,3.1576764583587646,3.1576764583587646,,,,,,3.627566576004028,3.57405424118042,3.57405424118042,10,1,0.0,0.0,0.0,0.0,0.0,1.0,31.8,54,33,False,99.6,95,35,445,,2021-09-08T10:00:09.013082Z,53,0,0,,0,,209289.jpg,3.7,0,0,Smith Rowe,4.2,False,,a,1,3,Arsenal,123.0,51,31,22,248023,102187,448595,14277,0.6927760527194393,0.6935531786338638,0.6823569542461452,1.594890245087133,1.0,6.626960286554301,4.2,Smith Rowe,0.6,1.7999999999999998,0.4,0.0,0.0,0.0999999999999999,0.0,0.0999999999999999,1.1,1.7000000000000002,0.2833333333333334,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,5.5,0.1,0.1,0.0,0.2,0.5,0.2,6.40387108369808,3.9725317930340127,2.555023220056407,2.0223707718561656,2.3,4.801194211912202,6.40387108369808,35.12288951873779,0,3.5476436614990234
22,21.301278476478164,3.550213079413027,2,0.0,0.0,0.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,3.0,92,100.0,100.0,0.9592784764781634,2,0.0,0.0,0.0,1.0,1.0,0.0,223340,3.0,,0,0,-3,3,121.3,37,23,6.0,,1,3,7.8,7.8,13,Bukayo,7.3,3.633367602082019,3.633367602082019,3.633367602082019,4.105534763891621,6.0,6,3.3390355110168457,3.6008646488189697,2.9417574405670166,3.520956039428711,2.9417574405670166,2.9417574405670166,,,,,,3.461167097091675,3.389404773712158,3.389404773712158,7,1,0.0,0.0,0.0,0.0,0.0,1.0,40.8,32,21,False,103.8,84,30,402,,2021-08-26T10:30:09.768229Z,62,0,0,,0,,223340.jpg,4.3,0,0,Saka,9.0,False,,a,1,3,Arsenal,185.0,28,17,26,389700,179285,794355,16974,0.5726150128085528,0.586027032593874,0.6621830264341323,1.4257998835535026,1.2,5.301610077581098,4.2,Saka,0.6,1.7999999999999998,0.0,0.1,0.0,0.3,0.0,0.1999999999999999,0.8,1.4,0.2333333333333333,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,4.0,0.0,0.0,0.1,0.4,0.0999999999999999,0.2,7.703871083698081,1.0,2.355023220056407,1.5,5.39658530379141,3.572194211912202,7.703871083698081,32.86998248100281,0,3.34387731552124
23,11.818556952956328,3.939518984318776,0,,,,0.0,0.0,0.0,3,,,,2.0,1.0,0.0,69,100.0,100.0,1.9185569529563269,2,,,,1.0,1.0,0.0,226597,,,0,0,0,0,11.9,272,86,,,0,2,6.2,6.2,2,Gabriel,5.7,4.807534132535588,4.807534132535588,4.807534132535588,4.807534132535588,3.0,6,3.718557357788086,3.72726321220398,2.9185829162597656,4.02945613861084,2.9185829162597656,2.9185829162597656,,,,,,3.60776686668396,3.589516878128052,3.60090970993042,1,0,,,,0.0,0.0,0.0,9.6,237,74,False,70.4,167,67,270,,2021-08-04T10:30:07.822243Z,50,0,0,,0,,226597.jpg,5.7,0,0,Magalhães,0.4,False,,a,1,3,Arsenal,14.0,237,64,17,32461,11149,13480,2398,0.7879037968637552,0.9615068265071176,0.9615068265071176,1.7618064495175423,1.1,6.902297067642212,3.4,Gabriel,0.1,0.3,,,,0.0,0.0,0.1,0.1,0.2,0.06666666666666667,,,,0.6999999999999993,1.200000000000001,1.0999999999999996,0.6000000000000001,,,,0.1,0.0,0.0,3.631484334792319,,,,6.586341215165639,4.204776847648807,3.631484334792319,34.51148533821106,0,3.482266426086426
24,,,0,,,,,,,0,,,,,,,0,0.0,0.0,,0,,,,,,,233963,,,0,0,0,0,0.0,511,194,,,0,2,0.0,0.0,0,Konstantinos,0.0,,,,,,6,2.6977500915527344,3.005392551422119,1.927968382835388,3.0744082927703857,2.0276126861572266,1.925525784492493,,,,,,2.8638103008270264,2.7478015422821045,2.7000060081481934,0,0,,,,,,,0.0,521,194,False,0.0,518,194,0,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,0,0,,0,,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,u,1,3,Arsenal,0.0,483,188,0,0,0,42,0,,,,,0.0,5.632396062215169,0.0,Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.34578227996826,0,2.375506639480591
25,,,0,,,,,,,0,,,,,,,0,0.0,0.0,,0,,,,,,,242166,,,0,0,0,0,0.0,515,204,,,0,3,0.0,0.0,0,Mattéo,0.0,,,,,,6,2.415421962738037,2.543098211288452,1.980932593345642,2.7920801639556885,2.0424485206604004,1.978489875793457,,,,,,2.453064441680908,2.3370554447174072,2.279263496398926,0,0,,,,,,,0.0,525,201,False,0.0,522,200,0,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,0,0,,0,,242166.jpg,0.0,0,0,Guendouzi,0.0,False,,u,1,3,Arsenal,0.0,487,192,0,0,0,110,1,,,,,0.0,5.0946613152821865,0.0,Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.92597591876984,0,2.104121208190918
