id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,form 5,ppg next 1,ppg next 5,ppg next 10,value,valuePoints_metric,games_played
11,1,10,227,,,2,54694,0,0,1,-1,136.7,1,4,4.3,4.3,2,Pierre-Emerick,3.8,14,7,82.4,False,286.0,900,,,111,0,0,0,54694.jpg,5.9,0,0,Aubameyang,28.4,False,,a,1,3,403.0,59,1124298,21270,997570,65024,0.3,5.3,Aubameyang,2,5.87,4.61,5.62,5.978,5.856999999999999,0.5288288288288289,1.7618811609257945,10.0
12,1,2,57,100.0,100.0,0,59966,0,0,-2,2,51.7,0,4,2.0,2.0,5,Alexandre,1.5,5,2,33.7,False,85.8,256,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,4.0,0,0,Lacazette,1.6,False,,a,1,3,199.0,20,82922,3482,225249,986,0.2,2.2,Lacazette,1,4.12,3.5100000000000002,4.57,4.6240000000000006,4.732000000000001,0.443010752688172,1.351001221714943,2.8444444444444446
13,0,0,0,0.0,0.0,0,205533,0,0,-1,1,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,44,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.7,False,,n,1,3,0.0,0,33500,311,92885,979,0.0,0.0,Nketiah,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
14,0,1,181,,,2,80201,0,0,0,0,0.0,0,1,3.5,3.5,1,Bernd,3.0,14,0,23.6,False,237.0,900,,,50,0,0,0,80201.jpg,3.0,0,37,Leno,6.4,False,,a,1,3,0.0,30,295323,2583,259895,8491,0.6,6.0,Leno,2,3.02,2.85,3.04,3.0480000000000005,3.274,0.604,1.3505850584098729,10.0
15,0,0,15,100.0,100.0,0,37605,0,0,-3,3,18.8,0,3,0.5,0.5,0,Mesut,0.0,1,0,2.7,False,6.4,70,,2019-08-09T17:00:13.419733Z,72,0,0,0,37605.jpg,2.0,0,0,Özil,0.6,False,,a,1,3,2.0,2,15730,179,88569,878,0.0,0.3,Özil,0,2.68,2.68,2.68,2.8840000000000003,3.2920000000000003,0.37222222222222223,0.9987770299499061,0.7777777777777778
16,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.9,False,,n,1,3,46.0,4,22569,7,111141,389,0.0,0.6,Mkhitaryan,1,1.6400000000000001,1.6400000000000001,3.9,3.5099999999999993,2.979,0.24117647058823533,0.6289112908548439,1.2222222222222223
18,1,0,102,100.0,100.0,2,84450,0,0,-2,2,104.1,0,3,3.3,3.3,5,Granit,2.8,13,0,29.2,False,141.2,739,,2019-09-08T21:00:18.761460Z,53,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.8,False,,a,1,3,46.0,19,28350,596,82920,1024,0.5,3.6,Xhaka,4,2.17,2.35,2.13,1.9619999999999997,2.2529999999999992,0.40943396226415096,0.9425877667958605,8.21111111111111
19,0,0,51,100.0,100.0,0,198849,0,0,-2,2,66.4,0,3,1.0,1.0,0,Lucas,0.5,4,1,23.9,False,75.4,200,,2019-09-08T21:00:18.773636Z,48,0,0,0,198849.jpg,1.9,0,0,Torreira,1.3,False,,a,1,3,97.0,13,49672,423,110571,2036,0.1,2.7,Torreira,0,1.8900000000000001,1.1300000000000001,1.08,1.1920000000000002,1.6140000000000003,0.39375000000000004,0.8626630280706367,2.2222222222222223
20,0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.8,False,,n,1,3,0.0,0,80704,3007,58310,2487,0.0,0.0,Elneny,0,2.0,2.0,2.0,2.0,2.0,0.46511627906976744,0.9644856443408242,0.0
21,2,2,153,,,2,242166,0,0,2,-2,153.0,0,3,2.5,2.5,1,Matteo,2.0,13,0,43.8,False,183.4,871,,,47,0,0,0,242166.jpg,2.7,0,0,Guendouzi,10.7,False,,a,1,3,101.0,27,719088,9334,393493,20658,0.4,5.7,Guendouzi,3,2.62,2.44,2.3000000000000003,2.5500000000000003,2.5520000000000005,0.5574468085106383,1.2085158825178395,9.677777777777777
106,0,3,155,,,1,41270,0,0,-2,2,25.0,1,2,7.0,7.0,7,David,6.5,14,2,37.1,False,252.0,810,,,58,0,0,0,41270.jpg,3.3,0,0,Luiz Moreira Marinho,5.8,False,,a,1,3,93.0,30,100506,8685,336769,3230,1.1,5.2,David Luiz,2,3.44,4.58,4.1,3.7119999999999997,3.968,0.593103448275862,1.4283822534843273,9.0
427,0,0,0,,,0,98980,0,0,-1,1,0.0,0,1,0.5,0.5,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,98980.jpg,0.0,0,0,Martínez,0.3,False,,a,1,3,0.0,0,3593,74,9253,164,0.0,0.0,Martínez,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
467,0,2,90,,,2,101184,0,0,-1,1,74.5,0,2,3.0,3.0,0,Calum,2.5,5,1,29.8,False,110.0,495,,,44,0,0,0,101184.jpg,3.8,0,0,Chambers,1.7,False,,a,1,3,114.0,23,105004,3178,62031,2517,0.6,5.2,Chambers,3,3.58,3.48,4.41,3.7700000000000005,2.943,0.8136363636363636,1.7066980347496103,5.5
469,2,3,112,,,1,182539,-1,1,-1,1,164.8,1,3,2.3,2.3,2,Daniel,1.8,9,0,36.5,False,124.4,569,,,54,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,7.4,False,,a,1,3,76.0,25,988994,2111,831078,24783,0.3,4.6,Ceballos,0,2.47,1.9100000000000001,3.37,2.9200000000000004,2.158,0.45740740740740743,1.06291876279248,6.322222222222222
488,2,2,115,100.0,100.0,1,195735,0,0,-2,2,279.2,0,3,3.5,3.5,2,Nicolas,3.0,13,1,71.5,False,172.6,726,,2019-08-09T09:30:12.533555Z,93,0,0,0,195735.jpg,3.1,0,0,Pépé,3.5,False,,a,1,3,261.0,31,191693,4213,316754,7577,0.3,3.3,Pépé,1,3.02,3.71,3.5300000000000002,3.44,2.8099999999999996,0.3247311827956989,0.990297012033769,8.066666666666666
489,0,0,15,0.0,0.0,1,200641,0,0,-2,2,50.3,0,3,0.0,0.0,0,Reiss,0.2,2,0,14.5,False,27.2,150,Knee injury - Expected back 23 Nov,2019-10-07T15:00:21.389844Z,53,0,0,0,200641.jpg,1.2,0,0,Nelson,0.1,False,,i,1,3,67.0,5,7275,2,12887,215,0.0,0.9,Nelson,1,1.31,1.09,1.12,1.1440000000000001,1.4200000000000002,0.24716981132075475,0.5690276380196209,1.6666666666666667
490,0,0,50,100.0,100.0,1,200089,-1,1,-1,1,91.4,0,3,1.3,1.3,0,Joseph,0.8,6,0,19.9,False,45.6,351,,2019-09-07T11:30:17.190466Z,49,0,0,0,200089.jpg,1.5,0,0,Willock,0.2,False,,a,1,3,62.0,12,21902,110,23536,451,0.2,2.4,Willock,0,1.52,1.06,1.25,1.248,1.655,0.31020408163265306,0.6866660062079909,3.9
504,0,0,0,,,0,444145,0,0,0,0,5.1,0,4,0.7,0.7,0,Gabriel Teodoro,0.2,0,0,2.4,False,5.4,45,,,45,0,0,0,444145.jpg,0.7,0,0,Martinelli Silva,1.4,False,,a,1,3,14.0,2,124194,3060,115389,2209,0.0,0.4,Martinelli,1,0.74,0.55,0.61,0.8880000000000001,1.216,0.16444444444444445,0.34883934538536343,0.5
515,0,0,12,100.0,100.0,0,192895,0,0,-1,1,16.3,0,2,0.7,0.7,1,Kieran,0.2,2,0,3.4,False,12.6,74,,2019-08-09T12:00:11.271398Z,54,0,0,0,192895.jpg,1.0,0,0,Tierney,1.0,False,,a,1,3,5.0,1,55691,2624,46504,1296,0.0,0.2,Tierney,0,1.24,1.24,2.0,2.0,1.7719999999999998,0.2296296296296296,0.5336110388107996,0.8222222222222222
541,1,0,41,100.0,100.0,1,223340,0,0,0,0,90.0,0,3,3.0,3.0,1,Bukayo,2.5,3,0,23.8,False,60.4,325,,2019-09-24T21:30:13.707726Z,45,0,0,0,223340.jpg,2.2,0,0,Saka,1.2,False,,a,1,3,86.0,11,100161,3329,24371,3999,0.6,2.4,Saka,1,2.18,2.18,1.71,2.0840000000000005,2.13,0.48444444444444446,1.0276618553244492,3.611111111111111
22,0,3,53,,,0,37339,0,0,-2,2,88.2,0,2,-1.5,-1.5,0,Ahmed,0.0,7,0,15.1,False,61.0,230,,,43,0,0,0,37339.jpg,1.4,0,0,El Mohamady,1.0,False,,a,2,7,2.0,7,35666,204,103629,1658,0.0,1.6,El Mohamady,0,1.44,0.0,0.61,1.092,1.6260000000000001,0.33488372093023255,0.6944296639253934,2.5555555555555554
23,0,0,0,100.0,100.0,0,43252,0,0,-2,2,0.0,0,2,-1.5,-1.5,0,James,0.0,0,0,0.0,False,0.0,0,,2019-08-08T17:00:13.859858Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,a,2,7,0.0,0,264,40,5749,25,0.0,0.0,Chester,0,2.0,2.0,2.0,2.0,2.0,0.46511627906976744,0.9644856443408242,0.0
24,0,0,95,,,2,47390,0,0,0,0,27.5,0,2,-1.5,-1.5,0,Neil,0.0,11,0,14.5,False,90.8,568,,,45,0,0,0,47390.jpg,2.3,0,0,Taylor,0.3,False,,a,2,7,26.0,16,16393,112,16453,616,0.0,3.6,Taylor,1,2.2600000000000002,0.6900000000000001,1.12,1.8719999999999999,2.136,0.5022222222222222,1.0653742169877316,6.311111111111111
25,0,0,0,100.0,100.0,0,123354,-1,1,-1,1,0.0,0,2,-1.5,-1.5,0,Kortney,0.0,0,0,0.0,False,0.0,0,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,0.0,0,0,Hause,0.1,False,,a,2,7,0.0,0,564,13,3225,45,0.0,0.0,Hause,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
26,0,0,4,100.0,100.0,0,54764,0,0,-1,1,0.0,0,4,-1.5,-1.5,0,Jonathan,0.0,2,0,0.2,False,0.0,16,,2019-10-03T12:30:10.314025Z,54,0,0,0,54764.jpg,1.0,0,0,Kodjia,0.1,False,,a,2,7,2.0,1,2436,90,24413,117,0.0,0.2,Kodjia,0,1.24,1.24,1.24,1.544,1.7719999999999998,0.2296296296296296,0.5336110388107996,0.17777777777777778
27,0,0,0,100.0,100.0,0,98770,0,0,-1,1,0.0,0,1,-1.5,-1.5,0,Ørjan,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:08.973693Z,44,0,0,0,98770.jpg,0.0,0,0,Nyland,0.2,False,,a,2,7,0.0,0,2036,19,6916,103,0.0,0.0,Nyland,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
28,1,1,71,,,1,85242,0,0,-3,3,118.2,1,3,2.0,2.0,0,Conor,3.5,5,1,32.6,False,97.2,334,,,57,0,0,0,85242.jpg,3.0,0,0,Hourihane,0.1,False,,a,2,7,111.0,18,4688,143,14865,350,0.6,3.2,Hourihane,2,2.89,3.37,1.58,2.036,2.594,0.5070175438596491,1.210487794963,3.7111111111111112
29,3,5,190,75.0,,2,114283,0,0,-1,1,324.7,1,3,3.2,4.3,1,Jack,5.8,16,2,82.5,False,293.6,893,Calf injury - 75% chance of playing,2019-10-26T18:30:22.524063Z,59,0,0,0,114283.jpg,4.3,0,0,Grealish,4.8,False,,d,2,7,206.0,43,218186,9453,280260,16508,1.0,7.3,Grealish,3,4.09,5.16,3.4,3.396,3.81,0.6932203389830508,1.6838263528169042,9.922222222222222
30,3,0,108,100.0,100.0,2,193488,0,0,0,0,125.8,0,3,3.3,3.3,1,Anwar,4.8,10,2,57.1,False,174.4,565,,2019-08-04T16:30:15.264156Z,55,0,0,0,193488.jpg,4.1,0,0,El Ghazi,1.7,False,,a,2,7,272.0,37,146531,4260,64312,10485,0.9,6.7,El Ghazi,0,3.9,4.48,3.08,3.2900000000000005,3.746,0.7090909090909091,1.6629655875737615,6.277777777777778
31,1,4,158,,,2,122806,0,0,4,-4,199.2,0,3,1.7,1.7,2,John,3.2,16,3,76.2,False,265.6,900,,,59,0,0,0,122806.jpg,4.3,0,0,McGinn,11.6,False,,a,2,7,298.0,43,1019024,6042,442338,37494,0.5,7.3,McGinn,1,4.09,4.43,5.7700000000000005,4.648,3.9130000000000003,0.6932203389830508,1.6838263528169042,10.0
32,0,0,0,0.0,0.0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,183,4,1166,8,0.0,0.0,Green,0,2.0,2.0,2.0,2.0,2.0,0.4081632653061224,0.9035079029052512,0.0
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,425,6,6679,34,0.0,0.0,Bjarnason,0,2.0,2.0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
34,0,0,16,,,0,221239,0,0,-1,1,23.3,0,3,-0.7,-0.7,1,Keinan,0.8,1,0,8.2,False,14.4,74,,,44,0,0,0,221239.jpg,1.0,0,0,Davis,0.3,False,,a,2,7,46.0,6,12560,524,17993,428,0.2,1.4,Davis,0,1.04,1.01,2.0,1.6600000000000001,1.3780000000000001,0.23636363636363636,0.495800546407708,0.8222222222222222
35,0,0,5,100.0,100.0,0,40564,0,0,-1,1,1.1,0,3,-1.5,-1.5,0,Henri,0.0,0,0,0.8,False,2.2,9,,2019-09-25T23:00:14.221337Z,44,0,0,0,40564.jpg,1.0,0,0,Lansbury,0.6,False,,a,2,7,4.0,2,64975,102,43029,1073,0.0,0.5,Lansbury,0,1.12,1.05,1.24,1.3920000000000001,1.3920000000000001,0.2545454545454546,0.5339390499775317,0.1
36,1,0,32,0.0,0.0,2,89274,0,0,-2,2,53.7,0,3,0.0,0.0,0,José Ignacio,0.0,3,0,11.6,False,41.8,245,Hernia - Expected back 02 Nov,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,2.4,0,0,Peleteiro Romallo,0.2,False,,i,2,7,21.0,12,10673,7,21709,454,0.0,2.1,Jota,0,2.36,2.36,1.24,1.7760000000000002,2.169,0.4068965517241379,0.9799366622741316,2.7222222222222223
94,0,0,159,100.0,100.0,2,21205,0,0,0,0,0.0,0,1,0.7,0.7,2,Tom,2.2,16,0,21.2,False,213.6,900,,2019-10-08T22:30:12.278354Z,45,0,0,0,21205.jpg,2.9,0,28,Heaton,6.2,False,,a,2,7,0.0,29,213841,1705,210228,4976,0.5,6.4,Heaton,0,2.91,2.34,2.24,2.81,2.996,0.6466666666666667,1.3717871555019023,10.0
309,1,5,106,100.0,100.0,1,169359,0,0,-1,1,114.2,1,2,4.7,4.7,1,Matt,6.2,5,1,26.6,False,127.2,331,,2019-09-29T10:00:18.754454Z,44,0,0,0,169359.jpg,6.2,0,0,Targett,0.7,False,,a,2,7,24.0,25,26750,6255,57421,1442,1.4,5.7,Targett,0,5.2700000000000005,5.2700000000000005,2.3000000000000003,3.0560000000000005,4.19,1.1977272727272728,2.5123739226621358,3.6777777777777776
428,1,7,130,100.0,100.0,2,213345,0,0,1,-1,76.6,1,4,3.5,3.5,2,Wesley,5.0,14,4,64.3,False,199.0,839,,2019-10-19T19:00:18.658995Z,61,0,1,0,213345.jpg,4.4,0,0,Moraes,2.8,False,,a,2,7,375.0,44,313584,11126,206792,10687,0.8,7.2,Wesley,0,4.17,4.96,3.71,3.556,3.838,0.6836065573770492,1.68838364842304,9.322222222222223
429,0,0,0,100.0,100.0,0,79852,0,0,-1,1,0.0,0,1,-1.5,-1.5,0,Jed,0.0,0,0,0.0,False,0.0,0,,2019-08-05T15:00:10.959066Z,44,0,0,0,79852.jpg,0.0,0,0,Steer,0.1,False,,a,2,7,0.0,0,830,12,4146,69,0.0,0.0,Steer,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
445,1,3,180,,,2,149484,0,0,1,-1,38.0,0,2,0.0,0.0,1,Tyrone,1.5,16,0,33.5,False,282.2,900,,,46,0,0,0,149484.jpg,2.8,0,0,Mings,5.6,False,,a,2,7,14.0,28,412491,1935,187568,7315,0.3,6.1,Mings,1,2.75,1.58,3.08,3.054,2.8649999999999993,0.5978260869565218,1.2821941113304316,10.0
452,0,0,4,100.0,100.0,0,199798,0,0,-2,2,0.3,0,2,-1.3,-1.3,0,Ezri,0.2,1,0,0.7,False,6.2,15,,2019-08-05T15:00:10.970602Z,43,0,0,0,199798.jpg,1.0,0,0,Konsa Ngoyo,0.1,False,,a,2,7,0.0,1,734,23,2836,41,0.0,0.2,Konsa,0,1.24,1.24,2.0,1.848,1.6199999999999999,0.28837209302325584,0.5979810994913111,0.16666666666666666
455,0,4,162,100.0,100.0,3,108156,0,0,0,0,5.1,1,2,1.0,1.0,1,Bjorn,2.5,15,0,20.4,False,177.4,884,,2019-10-05T16:00:14.611602Z,45,0,0,0,108156.jpg,3.0,0,0,Engels,1.0,False,,a,2,7,19.0,30,86951,838,42494,1448,0.6,6.7,Engels,1,2.93,2.17,0.61,1.908,2.721,0.6511111111111112,1.381215245917723,9.822222222222223
458,2,0,112,,,2,203368,0,0,-1,1,104.3,0,2,1.3,1.3,1,Frédéric,2.8,11,0,29.8,False,163.2,714,,,44,0,0,0,203368.jpg,3.0,0,0,Guilbert,0.8,False,,a,2,7,31.0,24,54821,520,38870,888,0.6,5.5,Guilbert,3,2.92,2.5300000000000002,1.24,2.152,2.6919999999999993,0.6636363636363636,1.3920553802985647,7.933333333333334
465,1,0,30,100.0,100.0,1,148508,0,0,-2,2,102.3,0,3,0.3,0.3,2,Mahmoud Ahmed,1.8,9,0,44.1,False,95.4,512,,2019-08-31T16:30:09.941826Z,53,0,0,0,148508.jpg,1.3,1,0,Ibrahim Hassan,1.0,False,,a,2,7,245.0,12,50291,698,183389,1609,0.3,2.3,Trézéguet,2,1.57,1.76,1.58,1.654,1.639,0.29622641509433967,0.681964421138019,5.688888888888889
470,0,2,91,,,2,230046,0,0,0,0,47.9,0,3,0.7,0.7,2,Douglas Luiz,2.2,8,2,22.3,False,122.4,383,,,45,0,0,0,230046.jpg,3.1,0,0,Soares de Paulo,3.9,False,,a,2,7,52.0,25,447005,6504,263340,7911,0.5,5.6,Douglas Luiz,1,3.0300000000000002,3.0100000000000002,1.24,1.762,2.545,0.6733333333333333,1.428355697996826,4.2555555555555555
474,0,0,0,,,0,88175,0,0,-1,1,0.0,0,1,-1.5,-1.5,0,Lovre,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,88175.jpg,0.0,0,0,Kalinic,0.1,False,,a,2,7,0.0,0,838,19,3023,45,0.0,0.0,Kalinic,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
491,0,0,97,,,1,184704,0,0,-1,1,72.0,0,3,0.5,0.5,2,Marvelous,2.0,10,0,20.3,False,121.2,524,,,44,0,0,0,184704.jpg,2.2,0,0,Nakamba,1.3,False,,a,2,7,9.0,13,103415,2589,44237,2644,0.5,3.0,Nakamba,0,2.15,2.06,2.0,2.122,2.122,0.4886363636363636,1.0249722834390116,5.822222222222222
58,0,3,160,100.0,100.0,2,56917,0,0,0,0,22.7,1,2,3.7,4.7,6,Steve,4.2,13,0,29.2,False,230.4,900,,2019-07-30T11:30:12.364426Z,50,0,0,0,56917.jpg,2.7,0,0,Cook,0.3,False,,a,3,91,38.0,27,14902,1426,11394,618,0.8,5.4,Steve Cook,1,2.7,3.49,1.71,2.8920000000000003,2.6950000000000003,0.54,1.2074767078498865,10.0
59,1,5,203,,,2,126184,0,0,-1,1,46.0,0,2,5.3,6.3,8,Nathan,5.8,13,1,41.7,False,251.4,900,,,49,0,0,0,126184.jpg,3.8,0,0,Aké,13.0,False,,a,3,91,120.0,38,278457,30399,563616,5688,1.2,7.8,Aké,1,3.75,5.23,1.81,3.466,3.19,0.7653061224489796,1.694077317947346,10.0
60,0,0,18,0.0,0.0,0,41320,0,0,-2,2,29.6,0,2,0.0,0.0,0,Charlie,0.0,2,0,5.2,False,22.4,126,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,43,0,0,0,41320.jpg,1.5,0,0,Daniels,0.1,False,,i,3,91,0.0,3,3029,4,15030,112,0.0,0.7,Daniels,0,1.6,1.6,1.26,1.722,1.645,0.372093023255814,0.7715885154726595,1.4
61,0,2,53,100.0,100.0,0,223911,0,0,-1,1,2.5,1,2,-0.5,0.5,0,Chris,0.0,7,1,16.6,False,91.6,271,,2019-10-04T11:30:13.479244Z,44,0,0,0,223911.jpg,3.2,0,0,Mepham,1.0,False,,a,3,91,72.0,13,84258,39,90779,1053,0.0,3.0,Mepham,0,3.0700000000000003,3.0700000000000003,1.26,3.0900000000000003,2.785,0.6977272727272728,1.4635650744919844,3.011111111111111
62,0,0,9,100.0,100.0,0,15149,0,0,-1,1,0.6,0,2,0.0,1.0,0,Simon,0.5,0,0,1.0,False,9.0,12,,2019-06-25T11:30:06.976202Z,44,0,0,0,15149.jpg,1.0,0,0,Francis,0.0,False,,a,3,91,0.0,2,627,41,626,37,0.1,0.5,Francis,0,1.18,1.18,1.35,1.98,1.875,0.26818181818181813,0.5625429276548994,0.13333333333333333
