id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 5,form 10,value,valuePoints metric,team_name
11,5,37,807,100.0,100.0,10,54694,0,0,-1,1,479.6,61,5,5,4,5.7,5.7,16,Pierre-Emerick,5.2,44,22,285.2,11,5,True,1006.0,9,3,3136,,2020-01-08T14:00:18.333339Z,109,0,0,0,54694.jpg,5.7,1,0,Aubameyang,22.4,False,,a,1,3,1369.0,9,7,205,3870546,0,4120318,0,0.5,18.8,Aubameyang,3,35.96491228070175,178.89604883462815,4.974182821255515,5.606546722994144,5.3790250933397035,0.45634704782160684,1.5066365340734658,Arsenal
12,7,16,387,100.0,100.0,5,59966,0,0,-3,3,337.7,124,19,2,4,5.5,5.8,4,Alexandre,5.3,25,10,173.8,50,19,False,536.4,112,15,1867,,2019-09-01T18:30:14.246208Z,92,0,0,0,59966.jpg,3.9,0,0,Lacazette,2.4,False,,a,1,3,861.0,35,19,118,458912,0,551879,0,0.6,12.8,Lacazette,8,30.256410256410252,103.07846836847948,3.4068307342124573,3.072639305483545,3.5241758324962693,0.3703076885013541,1.1231988311521635,Arsenal
13,0,1,66,100.0,100.0,3,205533,0,0,-2,2,67.0,319,49,0,4,1.0,1.0,1,Edward,0.5,9,2,36.4,340,51,False,90.4,389,48,628,,2020-07-07T22:00:20.841098Z,43,0,0,0,205533.jpg,1.9,1,0,Nketiah,1.6,False,,a,1,3,210.0,191,52,25,338091,0,333897,0,0.1,5.8,Nketiah,0,13.157894736842106,33.0,2.508,2.18,2.27,0.5832558139534884,1.2094649980033936,Arsenal
14,0,10,591,100.0,0.0,7,80201,0,0,-2,2,0.0,635,66,1,1,0.0,0.0,0,Bernd,0.0,39,0,84.1,190,8,False,843.2,25,8,2649,,2020-06-20T16:00:17.901135Z,48,0,0,1,80201.jpg,3.8,0,113,Leno,4.2,False,,a,1,3,0.0,629,63,114,737120,0,865543,0,0.0,23.8,Leno,2,30.0,113.48959397785852,3.782986465928616,,4.693689891701789,0.788122180401795,1.7266891851048762,Arsenal
15,3,1,256,100.0,100.0,5,37605,0,0,-6,6,582.9,39,32,0,3,0.5,0.5,0,Mesut,0.0,20,1,99.8,153,79,False,223.6,300,126,1439,,2020-06-28T19:30:23.392750Z,69,0,0,0,37605.jpg,2.9,0,0,Özil,1.1,False,,a,1,3,190.0,205,110,53,246324,0,307866,0,0.0,7.7,Özil,1,18.27586206896552,54.22026286637031,2.9667691002353567,,5.1481248458995585,0.4299665362659937,1.129429694106355,Arsenal
16,0,0,3,0.0,0.0,1,57249,0,0,-3,3,33.9,371,184,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,431,185,False,5.4,480,203,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-02T23:30:14.832021Z,67,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.7,False,,n,1,3,46.0,355,170,4,23270,0,117383,0,0.0,0.6,Mkhitaryan,1,3.0769230769230766,5.304861384047656,1.7240799498154882,,,0.2573253656441027,0.6660701941131556,Arsenal
18,2,2,408,100.0,100.0,10,84450,0,0,-4,4,298.5,140,86,0,3,4.0,2.5,1,Granit,2.0,31,1,89.9,177,90,False,486.2,140,53,2586,,2020-06-17T22:00:16.575871Z,51,0,0,0,84450.jpg,2.4,0,0,Xhaka,0.8,False,,a,1,3,110.0,267,136,73,82616,0,138134,0,0.4,14.3,Xhaka,10,30.41666666666667,65.69026800740569,2.1596800440790918,1.4411459133540354,1.9287438418778005,0.42346667530962584,0.9563223975201665,Arsenal
19,1,0,247,100.0,100.0,3,198849,0,0,-3,3,207.1,194,122,0,3,0.7,0.8,1,Lucas,0.3,23,1,69.7,234,115,False,281.8,254,103,1501,,2020-06-19T01:30:19.551092Z,47,0,0,0,198849.jpg,1.6,0,0,Torreira,1.0,False,,a,1,3,207.0,195,104,46,100266,0,181492,0,0.1,9.8,Torreira,7,28.75,53.5972583241209,1.864252463447684,0.5982918500910083,0.5772041033831219,0.39664946030801784,0.8599155385876084,Arsenal
20,0,0,0,0.0,0.0,0,153256,0,0,-3,3,0.0,551,220,6,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,569,222,False,0.0,567,219,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Aug,2019-08-31T11:30:14.714406Z,42,0,0,0,153256.jpg,0.0,0,0,Elneny,0.5,False,,n,1,3,0.0,525,209,0,131138,0,132596,0,0.0,0.0,Elneny,0,,,,,,,,Arsenal
21,2,2,272,,,3,242166,0,0,-4,4,235.1,177,111,0,3,0.5,0.5,0,Matteo,0.0,31,0,71.6,225,112,False,333.6,222,90,1744,,,41,0,0,0,242166.jpg,2.0,0,0,Guendouzi,7.1,False,,a,1,3,146.0,240,126,48,1307827,0,1222099,0,0.0,11.7,Guendouzi,6,24.0,52.22033832942299,2.1758474303926243,,2.0981952981763463,0.5306944952177133,1.0745744523963765,Arsenal
106,1,10,494,100.0,100.0,8,41270,0,0,-3,3,106.7,271,78,2,2,3.3,2.5,1,David,2.0,42,2,102.1,148,39,False,701.6,53,18,2809,,2020-06-28T16:30:14.772979Z,57,0,0,0,41270.jpg,2.8,2,0,Luiz Moreira Marinho,5.1,False,,a,1,3,211.0,190,37,94,352377,0,653363,0,0.4,16.5,David Luiz,5,33.571428571428584,92.27337445643394,2.748568600829948,2.1778827086683483,2.3050655102055706,0.48220501768946455,1.151248700665461,Arsenal
427,0,1,169,,,3,98980,0,0,-1,1,0.0,575,56,0,1,4.3,3.7,1,Emiliano,3.2,9,0,25.8,372,23,False,256.8,272,23,770,,,44,0,0,0,98980.jpg,3.7,0,34,Martínez,3.8,False,,a,1,3,0.0,557,51,33,313870,0,59208,0,0.7,7.5,Martínez,2,8.91891891891892,29.172581993417396,3.2708652538074046,3.1014881250478985,,0.7433784667744101,1.5593238269843246,Arsenal
467,1,5,197,0.0,0.0,3,101184,0,0,-2,2,113.5,262,74,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,274,87,False,272.0,261,103,1102,Knee injury - Unknown return date,2019-12-29T14:30:27.183032Z,43,0,0,0,101184.jpg,3.0,0,0,Chambers,0.6,False,,i,1,3,203.0,199,41,42,140667,0,173873,0,0.0,9.8,Chambers,5,14.0,40.53968695659295,2.895691925470925,,,0.6734167268537036,1.3964266462751735,Arsenal
469,2,3,310,100.0,100.0,7,182539,0,0,-3,3,439.9,79,55,1,3,2.7,2.5,2,Daniel,2.0,21,0,91.7,172,86,False,346.4,215,88,1687,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.4,0,0,Ceballos Fernández,3.0,False,,a,1,3,130.0,250,129,57,1033759,0,1167278,0,0.4,11.0,Ceballos,1,23.75,59.06306834196911,2.4868660354513312,2.0844679202537693,2.2982821690586657,0.4782434683560252,1.0905628996674344,Arsenal
486,1,3,286,100.0,100.0,4,58822,0,0,-2,2,218.9,186,42,0,2,3.5,2.3,0,Cédric,1.8,20,1,68.7,237,70,False,349.0,214,81,1553,,2020-06-19T23:30:18.204187Z,48,0,0,0,58822.jpg,2.9,0,0,Soares,0.4,False,,a,1,3,118.0,265,75,61,41000,0,41620,0,0.4,12.7,Cédric,1,21.03448275862069,56.285522785883906,2.6758691160502184,2.8559228972810464,1.9015151300182458,0.5574727325104621,1.2213615631600947,Arsenal
488,6,9,353,100.0,100.0,5,195735,0,0,-6,6,639.4,29,23,2,3,1.3,1.5,2,Nicolas,1.0,30,5,176.5,49,27,False,500.2,135,49,2004,,2019-12-11T12:30:12.556688Z,89,0,0,0,195735.jpg,3.4,0,0,Pépé,3.0,False,,a,1,3,624.0,57,30,106,689014,0,853519,0,0.1,11.9,Pépé,4,31.176470588235286,104.82916291933078,3.362444848355893,2.385891376197687,2.3651201075224377,0.37780279195010036,1.1270940739295403,Arsenal
489,1,0,105,100.0,100.0,2,200641,0,0,-2,2,148.3,241,141,0,3,1.8,1.8,1,Reiss,1.3,7,1,44.4,320,144,False,110.4,373,155,622,,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.8,0,0,Nelson,0.1,False,,a,1,3,185.0,210,114,30,15306,0,20711,0,0.2,5.7,Nelson,1,16.666666666666668,30.8292089305171,1.8497525358310256,1.6585054575692937,1.751007766244779,0.34900991242094825,0.8034811575455975,Arsenal
490,1,0,150,100.0,100.0,1,200089,0,0,-3,3,165.9,224,134,0,3,1.8,1.8,1,Joseph,1.3,16,1,55.2,282,136,False,176.8,329,139,838,,2019-09-07T11:30:17.190466Z,47,0,0,0,200089.jpg,1.4,0,0,Willock,0.2,False,,a,1,3,212.0,188,102,41,31416,0,36008,0,0.3,8.7,Willock,2,29.28571428571429,52.819979725807784,1.8036090638080704,1.1702335362037626,1.8707748979532848,0.383746609320866,0.8319428242233528,Arsenal
504,1,5,129,0.0,0.0,2,444145,0,0,-3,3,36.6,366,54,0,4,0.0,0.0,0,Gabriel Teodoro,0.0,9,3,42.5,327,48,False,162.8,337,41,656,Knee injury - Expected back 31 Dec,2020-06-24T13:00:17.558412Z,42,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,1.8,False,,i,1,3,226.0,177,49,39,580876,0,557782,0,0.0,9.3,Martinelli,1,13.928571428571427,34.51120976692564,2.477727880702353,,,0.5899352096910364,1.2090074097620205,Arsenal
515,2,4,213,100.0,100.0,2,192895,0,0,-2,2,121.1,258,71,1,2,3.2,4.0,11,Kieran,3.5,16,1,39.8,333,118,False,201.8,312,120,986,,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,2.8,0,0,Tierney,1.1,False,,a,1,3,73.0,317,107,42,152178,0,129342,0,0.7,7.9,Tierney,2,15.000000000000002,42.26721652278054,2.8178144348520355,3.134512610593045,3.177650764890837,0.5316631009154784,1.2239803757568295,Arsenal
541,6,4,259,100.0,100.0,7,223340,0,0,2,-2,322.5,129,81,0,3,3.7,3.7,0,Bukayo,3.2,18,1,89.8,179,92,False,327.2,227,92,1746,,2020-02-02T17:00:24.409161Z,47,0,0,0,223340.jpg,2.7,0,0,Saka,5.7,False,,a,1,3,248.0,164,95,71,947293,0,528048,0,0.7,15.1,Saka,6,26.29629629629629,67.99121283744257,2.5855813332548587,2.3741860420626764,2.9310900718770245,0.5501236879265656,1.19263973541227,Arsenal
576,0,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,435,197,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,482,202,False,9.8,467,195,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,546,217,4,5984,0,4456,0,0.0,0.9,Smith Rowe,0,2.0,3.458159899630976,1.7290799498154876,,,0.40211161623615993,0.8338363947572953,Arsenal
585,0,0,0,0.0,0.0,0,232233,0,0,-1,1,0.0,585,79,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,598,78,False,0.0,595,78,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-16T10:30:19.626655Z,44,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,n,1,3,0.0,569,77,0,1056,0,875,0,0.0,0.0,John-Jules,0,,,,,,,,Arsenal
617,0,1,31,0.0,0.0,1,92371,0,0,-6,6,1.7,457,173,0,2,0.0,0.0,0,Pablo,0.0,0,0,3.0,467,172,False,27.8,445,167,113,Ankle injury - Expected back 25 Sep,2020-06-17T22:00:17.468334Z,44,0,0,0,92371.jpg,4.0,0,0,Marí,0.0,False,,i,1,3,0.0,556,212,8,13720,0,12437,0,0.0,1.8,Marí,0,2.0,5.832639598523903,2.9163197992619505,,,0.662799954377716,1.3903009134362425,Arsenal
636,0,0,0,,,0,209037,0,0,0,0,0.0,516,199,0,2,0.5,0.5,0,Zech,0.0,0,0,0.0,536,198,False,0.0,534,198,0,,,40,0,0,0,209037.jpg,0.0,0,0,Medley,0.0,False,,a,1,3,0.0,485,190,0,2330,0,992,0,0.0,0.0,Medley,0,,,,,,,,Arsenal
646,0,0,0,,,0,113534,0,0,0,0,0.0,510,23,0,1,0.5,0.5,0,Matt,0.0,0,0,0.0,530,44,False,0.0,528,44,0,,,40,0,0,0,113534.jpg,0.0,0,0,Macey,0.0,False,,a,1,3,0.0,479,15,0,2144,0,725,0,0.0,0.0,Macey,0,,,,,,,,Arsenal
647,0,0,0,,,0,232241,0,0,0,0,0.0,522,203,0,2,0.5,0.5,0,Matthew,0.0,0,0,0.0,542,202,False,0.0,540,202,0,,,40,0,0,0,232241.jpg,0.0,0,0,Smith,0.0,False,,a,1,3,0.0,491,194,0,1167,0,454,0,0.0,0.0,Smith,0,,,,,,,,Arsenal
22,1,7,224,0.0,0.0,2,37339,0,0,-4,4,324.1,127,29,0,2,0.0,0.0,0,Ahmed,1.5,28,1,64.6,253,78,False,254.6,273,109,1024,Hamstring injury - Unknown return date,2020-07-21T21:30:23.752198Z,41,0,0,0,37339.jpg,2.2,0,0,El Mohamady,1.0,False,,i,2,7,67.0,324,110,39,113346,0,177996,0,0.4,9.5,El Mohamady,1,17.727272727272727,44.46375405692869,2.5082117673139264,3.3122669507161437,3.267825382100308,0.6117589676375431,1.2387174986203695,Aston Villa
23,0,0,0,0.0,0.0,0,43252,0,0,-3,3,0.0,545,211,0,2,0.0,0.0,0,James,0.0,0,0,0.0,563,210,False,0.0,561,210,0,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T15:00:12.372885Z,42,0,0,0,43252.jpg,0.0,0,0,Chester,0.0,False,,n,2,7,0.0,518,204,0,2107,0,8480,0,0.0,0.0,Chester,0,,,,,,,,Aston Villa
24,0,0,163,100.0,75.0,2,47390,0,0,-3,3,79.7,297,93,0,2,0.6,0.4,0,Neil,0.5,25,0,26.7,368,133,False,157.6,341,132,1088,,2020-07-12T16:00:17.086537Z,42,0,0,0,47390.jpg,1.6,0,0,Taylor,0.2,False,,a,2,7,29.0,374,135,22,27109,0,32888,0,0.1,5.2,Taylor,2,13.75,25.758704224938267,1.8733603072682377,1.5506052508019446,1.956961034683184,0.4460381683971994,0.9141062302609798,Aston Villa
25,0,0,204,100.0,100.0,2,123354,0,0,-1,1,33.0,372,132,1,2,0.7,0.5,1,Kortney,0.5,34,1,63.4,255,80,False,352.8,209,78,1544,,2020-07-13T09:00:24.485275Z,44,0,0,0,123354.jpg,1.9,0,0,Hause,0.1,False,,a,2,7,248.0,163,25,34,8119,0,9070,0,0.1,7.7,Hause,3,17.894736842105264,45.77017966116368,2.557745334006206,2.036358762082324,2.5934280478170177,0.5813057577286831,1.2193572443961946,Aston Villa
26,0,0,14,0.0,0.0,0,54764,0,0,-1,1,12.2,421,63,0,4,0.0,0.0,0,Jonathan,0.0,6,0,3.8,457,64,False,3.4,489,70,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,u,2,7,24.0,386,65,5,4387,0,28038,0,0.0,0.9,Kodjia,1,6.25,5.4,0.8640000000000001,,,0.16,0.3718064012359121,Aston Villa
27,0,0,90,100.0,100.0,1,98770,0,0,-2,2,0.0,564,51,0,1,0.3,0.0,0,Ørjan,0.0,12,0,10.2,422,29,False,101.2,383,29,537,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,2.1,0,15,Nyland,0.4,False,,a,2,7,0.0,542,46,15,53781,0,44171,0,0.0,3.5,Nyland,0,7.142857142857142,16.01750868827962,2.242451216359147,,2.7570989412763574,0.5215002828742202,1.0814060031565085,Aston Villa
28,5,9,328,100.0,100.0,6,85242,0,0,-3,3,551.8,44,34,2,3,3.0,3.3,3,Conor,3.3,29,3,125.3,103,59,False,384.8,193,77,1526,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.1,0,0,Hourihane,0.2,False,,a,2,7,317.0,129,69,83,21523,0,31679,0,0.6,14.6,Hourihane,4,26.77419354838709,79.15794004090313,2.9565013750216838,3.7190735251975604,3.5532712066478584,0.5186844517581901,1.238342155797604,Aston Villa
29,7,19,601,100.0,100.0,7,114283,0,0,-1,1,1209.2,4,3,4,3,2.5,3.8,10,Jack,3.8,63,8,287.0,10,6,False,826.6,28,8,3233,,2019-10-26T18:30:22.524063Z,59,0,1,0,114283.jpg,4.1,0,0,Grealish,14.4,False,,a,2,7,837.0,37,17,149,3451403,0,2863872,0,0.6,25.3,Grealish,8,36.34146341463415,145.38049466344978,4.0004028732895565,5.25374475316501,4.341322633043955,0.6780343853033146,1.6469397994937454,Aston Villa
30,5,0,281,100.0,100.0,5,193488,0,0,-3,3,482.2,60,44,0,3,1.0,1.0,1,Anwar,1.0,48,4,152.0,65,37,False,383.2,195,78,2046,,2020-02-22T17:30:19.276253Z,52,0,0,0,193488.jpg,2.7,0,0,El Ghazi,0.7,False,,a,2,7,655.0,51,27,93,309053,0,298449,0,0.2,17.9,El Ghazi,3,34.44444444444444,102.02493430883196,2.9620142218693166,1.9444908711200783,2.023539904241196,0.5696181195902532,1.2989291632959772,Aston Villa
31,3,4,321,100.0,100.0,6,122806,0,0,-3,3,503.3,54,40,0,3,1.8,2.5,5,John,2.5,41,3,145.9,73,43,False,458.6,148,57,2312,,2019-12-21T17:00:13.681907Z,52,0,0,0,122806.jpg,3.0,0,0,McGinn,2.6,False,,a,2,7,499.0,76,38,84,1421393,0,1470311,0,0.5,16.2,McGinn,3,28.0,87.35078781529094,3.1196709934032483,3.650332934689009,3.034343621015726,0.5999367295006246,1.3680662311819225,Aston Villa
32,0,0,0,0.0,0.0,0,174597,0,0,-2,2,0.0,638,265,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,646,266,False,0.0,644,264,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Aug,2019-08-04T16:30:15.274646Z,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,633,265,0,524,0,1580,0,0.0,0.0,Green,0,,,,,,,,Aston Villa
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,586,232,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,599,234,False,0.0,596,231,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,570,226,0,806,0,7921,0,0.0,0.0,Bjarnason,0,,,,,,,,Aston Villa
34,1,0,43,100.0,100.0,1,221239,0,0,-3,3,71.7,310,164,0,3,1.3,1.2,1,Keinan,1.2,7,0,29.9,359,156,False,27.8,444,185,534,,2020-02-03T23:00:14.489212Z,42,0,0,0,221239.jpg,1.4,0,0,Davis,0.3,False,,a,2,7,212.0,187,101,25,42392,0,47567,0,0.3,6.0,Davis,0,17.857142857142858,36.7471526971004,2.0578405510376228,1.756688340095608,1.9143707170908328,0.48996203596133875,1.0041233719370328,Aston Villa
35,0,0,37,100.0,100.0,0,40564,0,0,-1,1,27.2,390,187,0,3,0.2,0.2,0,Henri,0.2,6,0,5.5,449,191,False,13.4,462,193,190,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.3,False,,a,2,7,13.0,408,188,12,69556,0,68310,0,0.0,2.7,Lansbury,0,10.0,14.556128040897867,1.4556128040897869,1.1845067866337171,1.1845067866337171,0.3308210918385879,0.6939361765632426,Aston Villa
36,1,0,48,100.0,100.0,2,89274,0,0,-3,3,56.9,335,171,0,3,0.2,0.2,0,José Ignacio,0.2,5,0,17.3,401,173,False,47.0,425,176,329,,2019-10-17T13:00:14.384046Z,57,0,0,0,89274.jpg,1.7,0,0,Peleteiro Romallo,0.2,False,,a,2,7,73.0,318,156,17,17837,0,30851,0,0.0,3.0,Jota,0,10.0,17.767337807823502,1.7767337807823504,,1.7233032971102533,0.31170768083900885,0.744191888074568,Aston Villa
94,0,3,346,0.0,0.0,4,21205,0,0,-2,2,0.3,478,12,1,1,0.0,0.0,0,Tom,0.0,35,0,50.7,303,19,False,507.4,129,18,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,43,1,0,0,21205.jpg,3.0,0,67,Heaton,2.1,False,,i,2,7,0.0,534,42,59,295459,0,568403,0,0.0,13.7,Heaton,0,19.666666666666668,56.81487392172989,2.8888918943252486,,,0.6718353242616858,1.393147380064636,Aston Villa
120,0,0,32,75.0,75.0,0,61603,0,0,-1,1,21.2,402,191,0,3,0.0,0.0,0,Daniel,0.0,11,0,4.7,453,192,False,18.6,452,188,317,Muscle injury - 75% chance of playing,2020-07-17T23:30:16.075983Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.5,False,,d,2,7,8.0,422,195,6,26169,0,142120,0,0.0,1.4,Drinkwater,1,5.0,7.3780640204489325,1.475612804089787,,,0.33536654638404245,0.7034708024556986,Aston Villa
309,3,10,433,100.0,100.0,5,169359,0,0,-2,2,432.9,83,16,1,2,1.5,1.7,2,Matt,1.7,40,1,106.9,136,33,False,503.8,131,48,2291,,2020-06-27T15:30:23.724931Z,43,0,0,0,169359.jpg,2.9,0,0,Targett,1.1,False,,a,2,7,130.0,248,65,80,340828,0,346225,0,0.4,18.6,Targett,4,27.58620689655173,77.61159388999477,2.81342027851231,2.926860464109385,2.7456527271768665,0.6542837857005372,1.3567517350612432,Aston Villa
