id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week30,assists_week31,assists_week32,assists_week33,assists_week34,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week30,cleansheet_week31,cleansheet_week32,cleansheet_week33,cleansheet_week34,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week30,goals_week31,goals_week32,goals_week33,goals_week34,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week30,xA_week31,xA_week32,xA_week33,xA_week34,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week30,xGA_week31,xGA_week32,xGA_week33,xGA_week34,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week30,xG_week31,xG_week32,xG_week33,xG_week34,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 30,xPoints week 31,xPoints week 32,xPoints week 33,xPoints week 34,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
500,88.23268932264776,3.5092546889689458,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,2.0,0.0,,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,3,277,100.0,100.0,11.06719813876868,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,219847,,,1,-1,-2,2,293.4,114,78,3.0,,1,3,13.9,7.7,16,Kai,7.2,5.6334053723631845,5.0267075851394365,3.9571863073918063,6.116645509686286,25.142857142857146,34,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,2.0,0.0,1.0,0.0,0.0,,,106.6,99,57,False,325.0,197,79,1424,,2021-02-05T00:30:22.782136Z,3.2551169932941155,3.0946782046668124,3.2551169932941155,83,0,0,,0,,219847.jpg,3.5,0,0,Havertz,3.9,False,,a,5,8,Chelsea,448.0,68,39,88,751652,52496,1368950,6170,0.42280176975529465,0.6787235388389379,0.7369452421308778,1.2180800848130373,0.9,10.6,Havertz,1.5,4.5,0.1,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.20000000000000007,,0.0,0.0,0.20000000000000007,0.2,,,,,0.0,0.0,0.0,,0.1,0.0,0.09999999999999988,0.0,,0.10000000000000007,0.3,0.0,0.0,0.09999999999999998,,,5.2,6.7,0.26647727272727273,1.3,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,2.7,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,1.0,1.8000000000000007,0.1999999999999993,0.6999999999999993,0.4000000000000021,0.2999999999999972,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,26.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.09999999999999988,,0.0,0.0,0.20000000000000007,0.0,,,,,0.0,0.5,0.8999999999999999,,0.1,0.0,0.7999999999999998,0.4000000000000004,,1.0,0.0,0.9,0.0,0.0,,,11.040818220681722,2.5725317930340124,1.0,3.772531793034013,2.5725317930340124,2.606530659712633,1.0,1.0,1.0,3.0677184466019414,,1.1353352832366128,1.0,4.206530659712635,1.6,,,,,1.0,6.860724908084518,7.106530659712633,,4.564431165309374,1.0,7.929178514272013,4.496585303791411,,11.040818220681722,5.2056638643169535,6.610803158362334,1.4965853037914094,2.9703200460356385,,,2
548,112.69060174426949,3.992974077552856,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5,562,100.0,100.0,49.69060174426946,16,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,228286,,,0,0,2,-2,0.0,682,76,,,0,1,6.5,4.0,7,Edouard,3.5,4.709170111962366,4.902707647074274,4.282280414865843,3.895167908016927,28.222222222222207,34,22,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,41.1,305,20,False,410.2,152,20,2520,,2020-10-09T00:00:14.848511Z,3.7281726781030646,3.612287958642783,3.7281726781030646,52,0,0,,0,,228286.jpg,4.5,0,51,Mendy,10.5,False,,a,5,8,Chelsea,0.0,680,73,127,1584500,18597,922871,12675,0.7678796302986262,0.9056096369158395,0.7490707515417167,1.7510349678014099,0.7,24.4,Mendy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,,1.8000000000000007,0.1999999999999993,0.6999999999999993,0.4000000000000021,0.2999999999999972,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.96327288272688,,5.619349672143834,3.0901271721360515,4.09012717213605,3.4261226388505337,4.426122638850534,2.4898257130119283,3.9863412151656403,2.328339994495596,,4.541341132946451,,4.426122638850534,6.0,4.963272882726869,5.963272882726869,,4.426122638850534,9.98634121516564,4.963272882726869,7.426122638850534,,,0.6611955528863457,5.2749230123119295,,3.681280184142552,5.96327288272688,5.619349672143838,,4.986341215165638,4.681280184142556,4.195246544376106,3.9863412151656403,1
593,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431019,,,0,0,0,0,0.0,517,32,,,0,1,-0.5,0.5,0,Karlo,0.0,,,,,,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,544,57,False,0.0,536,58,0,,,,,,40,0,0,,0,,431019.jpg,0.0,0,0,Ziger,0.6,False,,a,5,8,Chelsea,0.0,493,28,0,81996,127,45160,640,,,,,0.0,0.0,Ziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
605,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223332,,,0,0,0,0,0.0,609,241,,,0,3,-0.5,0.5,0,Faustino,0.0,,,,,,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,625,242,False,0.0,619,240,0,,,,,,45,0,0,,0,,223332.jpg,0.0,0,0,Anjorin,0.0,False,,a,5,8,Chelsea,0.0,595,237,0,786,17,671,17,,,,,0.0,0.0,Anjorin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
108,37.355163727959706,2.2413098236775824,2,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,1.0,1.0,0.0,,0.0,2,109,100.0,100.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94245,,,0,0,-3,3,113.2,240,38,,,0,4,0.5,-1.0,0,Michy,0.0,3.2,2.5666666666666664,2.2125,3.2,16.666666666666668,34,14,2,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,,,,,,0.0,0.0,0.0,,0.0,44.9,284,41,False,131.6,334,40,699,,2021-04-05T00:00:22.551454Z,2.2467495498563297,2.2869140349854837,2.2467495498563297,57,0,0,,0,,94245.jpg,2.4,0,0,Batshuayi,0.6,False,,a,6,31,Crystal Palace,206.0,171,47,40,72202,334,186372,254,0.3932122497679969,0.5614035087719298,0.5614035087719298,0.9387813793399262,0.0,7.0,Batshuayi,1.4,4.199999999999998,,0.0,0.0,,,0.0,0.09999999999999998,,,,0.0,0.0,0.0,0.30000000000000004,0.0,0.09999999999999988,0.0,,,,,,0.0,0.0,,,,,,0.0,0.8,0.0,,0.09999999999999998,1.4,2.8,0.16799999999999998,,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,1.9,2.5999999999999943,2.6000000000000014,0.0,1.0,2.1000000000000014,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,5.6,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.20000000000000007,0.30000000000000004,0.0,0.0,0.0,,,,,,0.0,0.2999999999999998,,,,,,0.0,0.2,0.09999999999999998,,0.3,,,1.0,1.0,,,1.0,1.2999999999999998,,,,1.0,1.0,2.8000000000000003,4.1000000000000005,2.0,1.2999999999999996,2.0,,,,,,1.0,3.2,,,,,,3.2910344827586204,6.368518518518517,2.4,,3.5,0
125,37.85897066544004,2.3297828101809257,0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,,,,,4,248,100.0,100.0,13.85897066544004,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,19419,,,0,0,0,0,38.4,345,120,,,1,2,0.5,-1.0,0,Gary,0.0,2.1981775292823507,2.0690826781835128,2.0147585951382645,1.2970943128573362,16.25,34,32,1,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,,,,,43.8,292,96,False,316.2,199,77,1440,,2021-04-22T13:00:25.724486Z,2.3203695499822308,2.7209702783417686,2.3203695499822308,45,0,0,,0,,19419.jpg,2.4,0,0,Cahill,0.2,False,,a,6,31,Crystal Palace,81.0,291,96,39,31470,1414,27663,363,0.517729513373539,0.48848389539607795,0.2882431806349636,1.0982701491805225,0.0,8.7,Cahill,0.4,1.2000000000000002,,0.0,0.2,0.2,,0.0,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,,,,,0.3,0.7,0.043076923076923075,,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,,2.5999999999999943,2.6000000000000014,0.0,1.0,2.1000000000000014,,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,1.7999999999999998,,0.1,0.0,0.0,,0.0,,,,,0.0,,0.0,,0.1,0.09999999999999998,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,,,,,,,2.33073409621094,4.795246544376101,3.931484334792319,,-0.5101742869880713,,,,,1.4715177646857691,,1.1991482734714558,,3.2611955528863454,0.8432402505008725,,2.328339994495596,8.541341132946451,-0.7029056871426649,2.6262786389623987,,,2.2970943128573373,0.2970943128573351,,,,,2.9863878557664254,,,,,3
126,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20066,,,0,0,-2,2,0.0,541,43,,,0,1,0.5,-1.0,0,Wayne,0.0,,,,,,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,566,66,False,0.0,557,66,0,,2020-10-15T01:00:16.946989Z,,,,43,0,0,,0,,20066.jpg,0.0,0,0,Hennessey,0.3,False,,a,6,31,Crystal Palace,0.0,523,39,0,7984,87,47277,63,,,,,0.0,0.0,Hennessey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
127,7.411438933031395,1.8528597332578487,0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,0,33,25.0,25.0,3.4114389330313943,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40784,,,0,0,-1,1,1.6,441,172,,,0,2,0.1,-0.2,0,Mamadou,0.0,,,,,4.0,34,8,0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,4.5,441,165,False,36.6,418,161,275,Lack of match fitness - 25% chance of playing,2021-04-30T14:00:21.247957Z,1.8417385527518548,2.2297287677270434,1.8417385527518548,44,0,0,,0,,40784.jpg,1.0,0,0,Sakho,0.1,False,,d,6,31,Crystal Palace,6.0,413,157,4,26446,7,30534,37,0.42110448483132923,,,0.8833162193904629,0.0,0.9,Sakho,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,1.9,2.5999999999999943,2.6000000000000014,0.0,1.0,2.1000000000000014,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,3.7973158564688867,,,,,,,,,,,1.5982744768905404,,,,,,0.26882205095899897,,1.0,,,,0
128,113.34504407592264,3.4103818571516538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,579,,,28.34504407592261,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40836,,,0,0,-2,2,0.0,656,69,,,4,1,3.1,0.3,1,Vicente,1.3,3.1498429091860167,3.222845592817272,3.8789376629623575,2.638883025853092,33.23529411764706,34,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,185,7,False,760.0,13,7,2970,,,3.3992606766456603,3.787250891620849,3.3992606766456603,48,0,0,,1,,40836.jpg,3.4,0,101,Guaita,3.4,False,,a,6,31,Crystal Palace,0.0,649,66,113,538478,37278,515215,2149,0.7104962202399279,0.6562172727470869,0.5497672970527275,1.5566192273902681,0.3,23.5,Guaita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,1.9,2.5999999999999943,2.6000000000000014,0.0,1.0,2.1000000000000014,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4898257130119268,7.331484334792317,2.7307340962109388,5.1952465443761024,4.331484334792319,5.274923012311923,-0.5101742869880713,3.1207895336892744,9.59827447689054,5.96327288272688,8.426122638850533,1.4715177646857691,4.797315856468887,2.199148273471456,6.68128018414255,3.661195552886346,2.2432402505008726,1.9863878557664272,3.3283399944955963,8.541341132946451,0.2970943128573351,5.626278638962399,,2.5982744768905404,4.297094312857337,1.2970943128573351,,3.4715177646857693,1.4898257130119268,0.26882205095899897,1.9863878557664247,2.331484334792319,3.331484334792319,3.986341215165636,3.7307340962109374,2
129,11.86429866628924,2.3728597332578483,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2,75,25.0,25.0,4.2642986662892435,2,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,49413,,,0,0,-1,1,0.8,451,175,,,0,2,0.1,-0.2,0,James,0.0,,,,,5.0,34,8,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.6,417,154,False,65.2,392,149,387,Lack of match fitness - 25% chance of playing,2021-04-30T14:00:21.264866Z,2.3628487009515986,2.7590357496266145,2.3628487009515986,44,0,0,,0,,49413.jpg,3.0,0,0,Tomkins,0.0,False,,d,6,31,Crystal Palace,10.0,401,153,15,7621,8,8045,25,0.5392863030131473,,,1.1312164925943167,0.0,3.4,Tomkins,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.02,,,,,,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,,2.5999999999999943,2.6000000000000014,0.0,1.0,2.1000000000000014,,,,,,,0.6000000000000001,,,,,,0.0,,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.598274476890539,6.96327288272688,4.026122638850533,1.4715177646857691,,,,,,,,,,,,,,,,,,,,,,,,1
130,44.09303252762002,2.4496129182011117,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,3,228,0.0,0.0,3.837868799660319,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50471,,,0,0,-3,3,202.2,176,111,,,0,3,0.0,0.0,0,James,0.0,,2.849787068367864,2.92715520332632,,18.0,34,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,55.2,251,117,False,285.2,219,89,1465,Calf injury - Unknown return date,2021-02-01T19:30:26.153343Z,2.4487342658241755,2.5597726921093433,2.4487342658241755,52,0,0,,0,,50471.jpg,2.5,0,0,McArthur,0.1,False,,i,6,31,Crystal Palace,65.0,315,157,45,8171,10,19883,39,0.4710794073463676,,,1.0742263270531893,0.0,8.7,McArthur,0.9,2.7,0.2,0.0,0.2,0.20000000000000007,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,-0.09999999999999998,0.0,0.09999999999999998,,,,,,,,,,0.0,,,,,,0.09999999999999998,0.0,,,0.0,0.10000000000000003,0.2,1.1,0.061111111111111116,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,1.9,2.5999999999999943,2.6000000000000014,0.0,1.0,2.1000000000000014,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09999999999999998,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.1,,2.93287108369808,2.182683524052735,3.1717798339738845,2.93287108369808,2.8187307530779813,2.122456428252982,2.0301973834223186,1.0,7.008536667283662,2.606530659712633,2.0678794411714425,2.9493289641172216,2.849787068367864,,,,,,,,,,1.149568619222635,,,,,,2.3672055127397496,1.2465969639416064,,,2.496585303791409,2.982683524052735,3
